function,dim,variant,seed,err,nfe,feeds,c1_acc,c2_acc
F32022,10,EAO+M1a,1028,1.1368683772161603e-13,14970,0,29,2679
F32022,10,EAO+M1a,1029,2.2737367544323206e-13,14970,0,30,2713
F32022,10,EAO+M1,1000,2.2737367544323206e-13,15000,5,41,2794
F32022,10,EAO+M1,1001,4.547473508864641e-13,14982,2,36,3342
F32022,10,EAO+M1,1002,2.2737367544323206e-13,15000,5,26,2657
F32022,10,EAO+M1,1003,1.1368683772161603e-13,14988,3,34,2901
F32022,10,EAO+M1,1004,1.1368683772161603e-13,15000,5,45,2680
F32022,10,EAO+M1,1005,1.1368683772161603e-13,14994,4,27,2907
F32022,10,EAO+M1,1006,1.1368683772161603e-13,14994,4,34,2562
F32022,10,EAO+M1,1007,2.2737367544323206e-13,15006,6,32,2415
F32022,10,EAO+M1,1008,0.0,14976,1,50,2891
F32022,10,EAO+M1,1009,6.821210263296962e-13,15000,5,41,2758
F32022,10,EAO+M1,1010,1.1368683772161603e-13,14988,3,33,3213
F32022,10,EAO+M1,1011,7.958078640513122e-13,15006,6,34,2561
F32022,10,EAO+M1,1012,1.1368683772161603e-13,14994,4,27,2643
F32022,10,EAO+M1,1013,3.410605131648481e-13,15006,6,38,2366
F32022,10,EAO+M1,1014,2.2737367544323206e-13,14994,4,36,2767
F32022,10,EAO+M1,1015,3.410605131648481e-13,15006,6,39,2251
F32022,10,EAO+M1,1016,1.1368683772161603e-13,14982,2,29,2845
F32022,10,EAO+M1,1017,2.2737367544323206e-13,14988,3,50,2821
F32022,10,EAO+M1,1018,1.1368683772161603e-13,15000,5,30,2595
F32022,10,EAO+M1,1019,2.2737367544323206e-13,14994,4,32,2928
F32022,10,EAO+M1,1020,4.547473508864641e-13,14988,3,38,3257
F32022,10,EAO+M1,1021,2.2737367544323206e-13,14994,4,32,3017
F32022,10,EAO+M1,1022,7.958078640513122e-13,14988,3,31,3308
F32022,10,EAO+M1,1023,1.1368683772161603e-12,15000,5,34,2580
F32022,10,EAO+M1,1024,2.2737367544323206e-13,15006,6,39,2487
F32022,10,EAO+M1,1025,3.410605131648481e-13,15000,5,52,2523
F32022,10,EAO+M1,1026,1.1368683772161603e-13,15012,7,36,2177
F32022,10,EAO+M1,1027,2.2737367544323206e-13,14976,1,31,3476
F32022,10,EAO+M1,1028,1.1368683772161603e-13,14994,4,29,2860
F32022,10,EAO+M1,1029,2.2737367544323206e-13,14994,4,30,2912
F32022,10,KE-EAO,1000,2.2737367544323206e-13,15030,11,843,1141
F32022,10,KE-EAO,1001,1.1368683772161603e-13,15030,11,803,1139
F32022,10,KE-EAO,1002,2.2737367544323206e-13,15030,11,876,1130
F32022,10,KE-EAO,1003,0.0,15030,11,798,1131
F32022,10,KE-EAO,1004,2.2737367544323206e-13,15030,10,849,1171
F32022,10,KE-EAO,1005,1.1368683772161603e-13,15030,11,828,1154
F32022,10,KE-EAO,1006,1.1368683772161603e-13,15024,9,910,1165
F32022,10,KE-EAO,1007,1.1368683772161603e-13,15030,10,837,1141
F32022,10,KE-EAO,1008,1.1368683772161603e-13,15030,10,848,1204
F32022,10,KE-EAO,1009,1.1368683772161603e-13,15030,11,819,1149
F32022,10,KE-EAO,1010,1.1368683772161603e-13,15030,11,816,1098
F32022,10,KE-EAO,1011,1.1368683772161603e-13,15030,11,813,1142
F32022,10,KE-EAO,1012,2.2737367544323206e-13,15030,11,801,1164
F32022,10,KE-EAO,1013,0.0,15030,11,831,1134
F32022,10,KE-EAO,1014,1.1368683772161603e-13,15030,11,817,1164
F32022,10,KE-EAO,1015,1.1368683772161603e-13,15030,10,838,1145
F32022,10,KE-EAO,1016,1.1368683772161603e-13,15030,10,889,1172
F32022,10,KE-EAO,1017,1.1368683772161603e-13,15030,11,847,1154
F32022,10,KE-EAO,1018,3.410605131648481e-13,15030,10,822,1104
F32022,10,KE-EAO,1019,1.1368683772161603e-13,15030,11,855,1155
F32022,10,KE-EAO,1020,0.0,15030,11,869,1121
F32022,10,KE-EAO,1021,0.0,15030,11,836,1147
F32022,10,KE-EAO,1022,1.1368683772161603e-13,15030,11,802,1192
F32022,10,KE-EAO,1023,1.1368683772161603e-13,15030,11,778,1151
F32022,10,KE-EAO,1024,2.2737367544323206e-13,15030,11,773,1179
F32022,10,KE-EAO,1025,1.1368683772161603e-13,15030,11,810,1174
F32022,10,KE-EAO,1026,1.1368683772161603e-13,15030,10,1001,1160
F32022,10,KE-EAO,1027,0.0,15030,11,832,1168
F32022,10,KE-EAO,1028,0.0,15030,10,796,1132
F32022,10,KE-EAO,1029,0.0,15030,11,779,1135
F42022,10,EAO,1000,18.541310227691042,14970,0,30,252
F42022,10,EAO,1001,54.0,14970,0,30,237
F42022,10,EAO,1002,35.072852378252264,14970,0,21,213
F42022,10,EAO,1003,48.99964507450625,14970,0,20,234
F42022,10,EAO,1004,75.58946333603672,14970,0,28,180
F42022,10,EAO,1005,37.79342529905239,14970,0,30,230
F42022,10,EAO,1006,23.330082729909236,14970,0,39,230
F42022,10,EAO,1007,39.69569901905561,14970,0,33,212
F42022,10,EAO,1008,49.442639786713926,14970,0,30,233
F42022,10,EAO,1009,24.949246855032357,14970,0,18,228
F42022,10,EAO,1010,52.024533662033264,14970,0,30,231
F42022,10,EAO,1011,33.46252655750334,14970,0,30,235
F42022,10,EAO,1012,80.93348345912216,14970,0,25,183
F42022,10,EAO,1013,70.17246268566532,14970,0,31,204
F42022,10,EAO,1014,55.95025865041066,14970,0,28,225
F42022,10,EAO,1015,27.873353281835193,14970,0,27,225
F42022,10,EAO,1016,26.915782846112506,14970,0,19,235
F42022,10,EAO,1017,32.95374900349066,14970,0,32,221
F42022,10,EAO,1018,31.721427954772707,14970,0,29,226
F42022,10,EAO,1019,27.895989073843907,14970,0,39,241
F42022,10,EAO,1020,55.228786242253136,14970,0,27,229
F42022,10,EAO,1021,44.0,14970,0,15,245
F42022,10,EAO,1022,40.06691210059728,14970,0,28,204
F42022,10,EAO,1023,44.136202755671775,14970,0,25,233
F42022,10,EAO,1024,41.26233945947013,14970,0,24,236
F42022,10,EAO,1025,58.90816451365322,14970,0,30,232
F42022,10,EAO,1026,58.299591856351185,14970,0,19,220
F42022,10,EAO,1027,51.072202346203426,14970,0,20,205
F42022,10,EAO,1028,44.0,14970,0,37,251
F42022,10,EAO,1029,42.376511254409365,14970,0,27,222
F42022,10,EAO+M2,1000,20.472309858470226,14970,0,60,169
F42022,10,EAO+M2,1001,56.89741046544714,14970,0,63,177
F42022,10,EAO+M2,1002,53.25446619306422,14970,0,64,158
F42022,10,EAO+M2,1003,33.34669342264283,14970,0,51,191
F42022,10,EAO+M2,1004,35.530540595100206,14970,0,54,196
F42022,10,EAO+M2,1005,22.082902737431823,14970,0,50,191
F42022,10,EAO+M2,1006,30.060558146576568,14970,0,57,193
F42022,10,EAO+M2,1007,46.57662102008658,14970,0,55,208
F42022,10,EAO+M2,1008,48.71328870631942,14970,0,51,198
F42022,10,EAO+M2,1009,48.0,14970,0,51,173
F42022,10,EAO+M2,1010,66.0,14970,0,51,172
F42022,10,EAO+M2,1011,56.403009698317646,14970,0,69,196
F42022,10,EAO+M2,1012,54.0,14970,0,61,150
F42022,10,EAO+M2,1013,58.4199014906045,14970,0,62,195
F42022,10,EAO+M2,1014,32.9477659894236,14970,0,57,204
F42022,10,EAO+M2,1015,49.26312422019021,14970,0,60,198
F42022,10,EAO+M2,1016,41.47527025395732,14970,0,48,187
F42022,10,EAO+M2,1017,44.39791328642684,14970,0,59,155
F42022,10,EAO+M2,1018,25.657652687227937,14970,0,59,216
F42022,10,EAO+M2,1019,59.0425178867672,14970,0,48,182
F42022,10,EAO+M2,1020,33.676051370569326,14970,0,54,205
F42022,10,EAO+M2,1021,47.109407209366054,14970,0,45,198
F42022,10,EAO+M2,1022,39.35042887633779,14970,0,52,200
F42022,10,EAO+M2,1023,38.185447582516645,14970,0,54,177
F42022,10,EAO+M2,1024,40.16565526810257,14970,0,71,194
F42022,10,EAO+M2,1025,57.35724362891756,14970,0,51,190
F42022,10,EAO+M2,1026,44.447892895017844,14970,0,48,182
F42022,10,EAO+M2,1027,40.5086761922455,14970,0,54,188
F42022,10,EAO+M2,1028,41.657329747436165,14970,0,60,198
F42022,10,EAO+M2,1029,23.725407585822836,14970,0,46,209
F42022,10,EAO+M1a,1000,86.22773004168971,14970,0,29,225
F42022,10,EAO+M1a,1001,59.056273801969496,14970,0,25,183
F42022,10,EAO+M1a,1002,74.7001340500567,14970,0,28,190
F42022,10,EAO+M1a,1003,60.56178635972151,14970,0,20,200
F42022,10,EAO+M1a,1004,77.15175632865419,14970,0,36,155
F42022,10,EAO+M1a,1005,89.08387690304892,14970,0,25,185
F42022,10,EAO+M1a,1006,63.39734668188373,14970,0,43,176
F42022,10,EAO+M1a,1007,67.40311545634506,14970,0,29,167
F42022,10,EAO+M1a,1008,78.07852240486955,14970,0,26,181
F42022,10,EAO+M1a,1009,53.803420960151584,14970,0,24,174
F42022,10,EAO+M1a,1010,76.19470304318895,14970,0,27,173
F42022,10,EAO+M1a,1011,80.62119801137658,14970,0,24,176
F42022,10,EAO+M1a,1012,63.36905318497145,14970,0,20,199
F42022,10,EAO+M1a,1013,69.24466838987951,14970,0,31,158
F42022,10,EAO+M1a,1014,48.07730914392505,14970,0,39,168
F42022,10,EAO+M1a,1015,32.53450298292864,14970,0,38,211
F42022,10,EAO+M1a,1016,82.05381415623174,14970,0,32,185
F42022,10,EAO+M1a,1017,70.2904323598176,14970,0,31,174
F42022,10,EAO+M1a,1018,66.77717675044073,14970,0,34,193
F42022,10,EAO+M1a,1019,71.58957550931882,14970,0,45,185
F42022,10,EAO+M1a,1020,58.54441493521233,14970,0,28,195
F42022,10,EAO+M1a,1021,64.31848741833892,14970,0,26,190
F42022,10,EAO+M1a,1022,70.0,14970,0,33,175
F42022,10,EAO+M1a,1023,81.63416810831825,14970,0,30,150
F42022,10,EAO+M1a,1024,54.0,14970,0,33,189
F42022,10,EAO+M1a,1025,70.61017896733142,14970,0,22,196
F42022,10,EAO+M1a,1026,84.0,14970,0,27,190
F42022,10,EAO+M1a,1027,42.0,14970,0,25,181
F42022,10,EAO+M1a,1028,54.099789124279596,14970,0,29,192
F42022,10,EAO+M1a,1029,54.44761650124212,14970,0,26,172
F42022,10,EAO+M1,1000,86.22773004168971,14970,0,29,225
F42022,10,EAO+M1,1001,59.056273801969496,14970,0,25,183
F42022,10,EAO+M1,1002,74.7001340500567,14970,0,28,190
F42022,10,EAO+M1,1003,60.56178635972151,14970,0,20,200
F42022,10,EAO+M1,1004,77.15175632865419,14970,0,36,155
F42022,10,EAO+M1,1005,89.08387690304892,14970,0,25,185
F42022,10,EAO+M1,1006,63.39734668188373,14970,0,43,176
F42022,10,EAO+M1,1007,67.40311545634506,14970,0,29,167
F42022,10,EAO+M1,1008,78.07852240486955,14970,0,26,181
F42022,10,EAO+M1,1009,53.803420960151584,14970,0,24,174
F42022,10,EAO+M1,1010,76.19470304318895,14970,0,27,173
F42022,10,EAO+M1,1011,80.62119801137658,14970,0,24,176
F42022,10,EAO+M1,1012,63.36905318497145,14970,0,20,199
F42022,10,EAO+M1,1013,69.24466838987951,14970,0,31,158
F42022,10,EAO+M1,1014,48.07730914392505,14970,0,39,168
F42022,10,EAO+M1,1015,32.53450298292864,14970,0,38,211
F42022,10,EAO+M1,1016,82.05381415623174,14970,0,32,185
F42022,10,EAO+M1,1017,70.2904323598176,14970,0,31,174
F42022,10,EAO+M1,1018,66.77717675044073,14970,0,34,193
F42022,10,EAO+M1,1019,71.58957550931882,14970,0,45,185
F42022,10,EAO+M1,1020,58.54441493521233,14970,0,28,195
F42022,10,EAO+M1,1021,64.31848741833892,14970,0,26,190
F42022,10,EAO+M1,1022,70.0,14970,0,33,175
F42022,10,EAO+M1,1023,81.63416810831825,14970,0,30,150
F42022,10,EAO+M1,1024,54.0,14970,0,33,189
F42022,10,EAO+M1,1025,70.61017896733142,14970,0,22,196
F42022,10,EAO+M1,1026,84.0,14970,0,27,190
F42022,10,EAO+M1,1027,42.0,14970,0,25,181
F42022,10,EAO+M1,1028,54.099789124279596,14970,0,29,192
F42022,10,EAO+M1,1029,54.44761650124212,14970,0,26,172
F42022,10,KE-EAO,1000,84.02687044877939,14970,0,47,157
F42022,10,KE-EAO,1001,84.06578107052121,14970,0,53,187
F42022,10,KE-EAO,1002,49.58197736254863,14970,0,54,154
F42022,10,KE-EAO,1003,73.30506015963056,14970,0,63,165
F42022,10,KE-EAO,1004,29.48330623280458,14970,0,45,131
F42022,10,KE-EAO,1005,69.14793689226042,14970,0,70,162
F42022,10,KE-EAO,1006,77.16441955439154,14970,0,52,177
F42022,10,KE-EAO,1007,65.02554591978674,14970,0,43,162
F42022,10,KE-EAO,1008,49.07415581090265,14970,0,81,165
F42022,10,KE-EAO,1009,61.715209929187154,14970,0,40,158
F42022,10,KE-EAO,1010,72.84217856525697,14970,0,50,162
F42022,10,KE-EAO,1011,70.7192723579401,14970,0,58,152
F42022,10,KE-EAO,1012,71.53787127792918,14970,0,48,149
F42022,10,KE-EAO,1013,61.32921339426764,14970,0,68,150
F42022,10,KE-EAO,1014,63.73882977568485,14970,0,44,165
F42022,10,KE-EAO,1015,84.54387021129764,14970,0,43,163
F42022,10,KE-EAO,1016,61.604810137461186,14970,0,54,150
F42022,10,KE-EAO,1017,61.77508081567157,14970,0,67,152
F42022,10,KE-EAO,1018,82.59371347702222,14970,0,52,179
F42022,10,KE-EAO,1019,75.29724295135009,14970,0,64,161
F42022,10,KE-EAO,1020,66.98004188330572,14970,0,51,166
F42022,10,KE-EAO,1021,33.697396269001615,14970,0,66,143
F42022,10,KE-EAO,1022,61.69434328403986,14970,0,51,167
F42022,10,KE-EAO,1023,76.13977686038947,14970,0,56,153
F42022,10,KE-EAO,1024,58.608600663769494,14970,0,74,166
F42022,10,KE-EAO,1025,67.04699163158318,14970,0,67,139
F42022,10,KE-EAO,1026,43.5455866855317,14970,0,55,164
F42022,10,KE-EAO,1027,52.0625986808426,14970,0,56,131
F42022,10,KE-EAO,1028,78.4012068578819,14970,0,67,154
F42022,10,KE-EAO,1029,38.82637415259683,14970,0,55,159
F52022,10,EAO,1000,1.5854471939746873e-05,14970,0,31,3339
F52022,10,EAO,1001,2.018715508711466e-05,14970,0,28,3379
F52022,10,EAO,1002,1.4610452581109712e-07,14970,0,34,3311
F52022,10,EAO,1003,9.30729561332555e-06,14970,0,37,3254
F52022,10,EAO,1004,3.9543385810247855e-06,14970,0,23,2976
F52022,10,EAO,1005,7.4643265861595864e-06,14970,0,34,3322
F52022,10,EAO,1006,1.159004898454441e-05,14970,0,28,3290
F52022,10,EAO,1007,0.0895282505450723,14970,0,26,3233
F52022,10,EAO,1008,1.5776777217979543e-08,14970,0,32,3284
F52022,10,EAO,1009,2.0865195438091177e-07,14970,0,38,3223
F52022,10,EAO,1010,1.5766975252518023e-05,14970,0,36,3341
F52022,10,EAO,1011,1.822216484015371e-05,14970,0,32,3333
F52022,10,EAO,1012,0.08952825076471527,14970,0,36,2974
F52022,10,EAO,1013,4.467729013413191e-07,14970,0,38,3140
F52022,10,EAO,1014,6.561805321325664e-06,14970,0,29,3383
F52022,10,EAO,1015,0.08952834999547576,14970,0,34,3150
F52022,10,EAO,1016,0.08958648844691197,14970,0,31,3137
F52022,10,EAO,1017,0.08954738197201095,14970,0,40,3306
F52022,10,EAO,1018,5.540146867133444e-05,14970,0,33,3318
F52022,10,EAO,1019,1.519970282970462e-08,14970,0,42,3114
F52022,10,EAO,1020,3.940044734918047e-09,14970,0,37,3096
F52022,10,EAO,1021,4.006742290130205e-05,14970,0,42,3120
F52022,10,EAO,1022,1.968101059901528e-08,14970,0,34,3235
F52022,10,EAO,1023,2.5290602252425742e-06,14970,0,30,3367
F52022,10,EAO,1024,8.473806474285084e-07,14970,0,20,3238
F52022,10,EAO,1025,3.955228487484419e-05,14970,0,39,3306
F52022,10,EAO,1026,4.445314516487997e-07,14970,0,25,3313
F52022,10,EAO,1027,0.00010616124757234502,14970,0,39,3298
F52022,10,EAO,1028,2.8810288767999737e-06,14970,0,41,3393
F52022,10,EAO,1029,8.511237410857575e-06,14970,0,22,3311
F52022,10,EAO+M2,1000,1.1368683772161603e-13,14970,0,765,1097
F52022,10,EAO+M2,1001,1.1368683772161603e-13,14970,0,737,1196
F52022,10,EAO+M2,1002,3.410605131648481e-13,14970,0,747,1100
F52022,10,EAO+M2,1003,2.2737367544323206e-13,14970,0,957,993
F52022,10,EAO+M2,1004,0.0,14970,0,908,1040
F52022,10,EAO+M2,1005,1.1368683772161603e-13,14970,0,854,1036
F52022,10,EAO+M2,1006,1.1368683772161603e-13,14970,0,700,1309
F52022,10,EAO+M2,1007,0.08952825041649248,14970,0,822,1322
F52022,10,EAO+M2,1008,0.0,14970,0,872,920
F52022,10,EAO+M2,1009,3.410605131648481e-13,14970,0,760,1151
F52022,10,EAO+M2,1010,2.2737367544323206e-13,14970,0,992,1185
F52022,10,EAO+M2,1011,0.0,14970,0,828,1051
F52022,10,EAO+M2,1012,1.1368683772161603e-13,14970,0,813,1037
F52022,10,EAO+M2,1013,2.2737367544323206e-13,14970,0,900,1274
F52022,10,EAO+M2,1014,2.2737367544323206e-13,14970,0,738,1137
F52022,10,EAO+M2,1015,1.1368683772161603e-13,14970,0,882,1032
F52022,10,EAO+M2,1016,1.1368683772161603e-13,14970,0,841,1652
F52022,10,EAO+M2,1017,1.1368683772161603e-13,14970,0,684,1224
F52022,10,EAO+M2,1018,0.0,14970,0,779,1021
F52022,10,EAO+M2,1019,1.1368683772161603e-13,14970,0,834,1242
F52022,10,EAO+M2,1020,0.0,14970,0,850,1181
F52022,10,EAO+M2,1021,1.1368683772161603e-13,14970,0,830,983
F52022,10,EAO+M2,1022,2.2737367544323206e-13,14970,0,929,996
F52022,10,EAO+M2,1023,2.2737367544323206e-13,14970,0,659,1148
F52022,10,EAO+M2,1024,1.1368683772161603e-13,14970,0,787,1016
F52022,10,EAO+M2,1025,0.0,14970,0,937,1099
F52022,10,EAO+M2,1026,1.1368683772161603e-13,14970,0,794,1130
F52022,10,EAO+M2,1027,1.1368683772161603e-13,14970,0,811,958
F52022,10,EAO+M2,1028,2.2737367544323206e-13,14970,0,861,1092
F52022,10,EAO+M2,1029,1.1368683772161603e-13,14970,0,795,1312
F52022,10,EAO+M1a,1000,0.22064293887683561,14970,0,38,364
F52022,10,EAO+M1a,1001,0.20115708591504244,14970,0,32,358
F52022,10,EAO+M1a,1002,0.27081703947840197,14970,0,32,367
F52022,10,EAO+M1a,1003,0.3686100167864197,14970,0,30,312
F52022,10,EAO+M1a,1004,0.06837285324536424,14970,0,32,513
F52022,10,EAO+M1a,1005,0.11941773070168438,14970,0,30,462
F52022,10,EAO+M1a,1006,0.195132701566763,14970,0,32,412
F52022,10,EAO+M1a,1007,0.1252287592965331,14970,0,23,438
F52022,10,EAO+M1a,1008,0.15772405619361507,14970,0,22,445
F52022,10,EAO+M1a,1009,0.08124587369275105,14970,0,34,535
F52022,10,EAO+M1a,1010,0.23047734651402152,14970,0,33,349
F52022,10,EAO+M1a,1011,0.10453204384157289,14970,0,30,515
F52022,10,EAO+M1a,1012,0.01656834965865528,14970,0,30,621
F52022,10,EAO+M1a,1013,0.1903244745428765,14970,0,27,468
F52022,10,EAO+M1a,1014,0.20959275920233722,14970,0,26,429
F52022,10,EAO+M1a,1015,0.1633342924600356,14970,0,39,443
F52022,10,EAO+M1a,1016,0.2463419337959749,14970,0,35,430
F52022,10,EAO+M1a,1017,0.1498290157228439,14970,0,38,351
F52022,10,EAO+M1a,1018,0.29271292179350894,14970,0,35,351
F52022,10,EAO+M1a,1019,0.271207558062315,14970,0,37,367
F52022,10,EAO+M1a,1020,0.3298414754996202,14970,0,38,367
F52022,10,EAO+M1a,1021,0.1533687165979245,14970,0,36,506
F52022,10,EAO+M1a,1022,0.2893158016769348,14970,0,27,437
F52022,10,EAO+M1a,1023,0.07424137434418299,14970,0,50,514
F52022,10,EAO+M1a,1024,0.15748905154225668,14970,0,27,438
F52022,10,EAO+M1a,1025,0.20856187132483228,14970,0,28,481
F52022,10,EAO+M1a,1026,0.1879512935108778,14970,0,33,417
F52022,10,EAO+M1a,1027,0.3740320874819645,14970,0,41,383
F52022,10,EAO+M1a,1028,0.22451390627190904,14970,0,28,456
F52022,10,EAO+M1a,1029,0.2596184823648855,14970,0,22,419
F52022,10,EAO+M1,1000,0.22064293887683561,14970,0,38,364
F52022,10,EAO+M1,1001,0.20115708591504244,14970,0,32,358
F52022,10,EAO+M1,1002,0.27081703947840197,14970,0,32,367
F52022,10,EAO+M1,1003,0.3686100167864197,14970,0,30,312
F52022,10,EAO+M1,1004,0.06837285324536424,14970,0,32,513
F52022,10,EAO+M1,1005,0.11941773070168438,14970,0,30,462
F52022,10,EAO+M1,1006,0.195132701566763,14970,0,32,412
F52022,10,EAO+M1,1007,0.1252287592965331,14970,0,23,438
F52022,10,EAO+M1,1008,0.15772405619361507,14970,0,22,445
F52022,10,EAO+M1,1009,0.08124587369275105,14970,0,34,535
F52022,10,EAO+M1,1010,0.23047734651402152,14970,0,33,349
F52022,10,EAO+M1,1011,0.10453204384157289,14970,0,30,515
F52022,10,EAO+M1,1012,0.01656834965865528,14970,0,30,621
F52022,10,EAO+M1,1013,0.1903244745428765,14970,0,27,468
F52022,10,EAO+M1,1014,0.20959275920233722,14970,0,26,429
F52022,10,EAO+M1,1015,0.1633342924600356,14970,0,39,443
F52022,10,EAO+M1,1016,0.2463419337959749,14970,0,35,430
F52022,10,EAO+M1,1017,0.1498290157228439,14970,0,38,351
F52022,10,EAO+M1,1018,0.29271292179350894,14970,0,35,351
F52022,10,EAO+M1,1019,0.271207558062315,14970,0,37,367
F52022,10,EAO+M1,1020,0.3298414754996202,14970,0,38,367
F52022,10,EAO+M1,1021,0.1533687165979245,14970,0,36,506
F52022,10,EAO+M1,1022,0.2893158016769348,14970,0,27,437
F52022,10,EAO+M1,1023,0.07424137434418299,14970,0,50,514
F52022,10,EAO+M1,1024,0.15748905154225668,14970,0,27,438
F52022,10,EAO+M1,1025,0.20856187132483228,14970,0,28,481
F52022,10,EAO+M1,1026,0.1879512935108778,14970,0,33,417
F52022,10,EAO+M1,1027,0.3740320874819645,14970,0,41,383
F52022,10,EAO+M1,1028,0.22451390627190904,14970,0,28,456
F52022,10,EAO+M1,1029,0.2596184823648855,14970,0,22,419
F52022,10,KE-EAO,1000,0.01534147284564824,14970,0,129,487
F52022,10,KE-EAO,1001,0.050805913853992024,14970,0,118,503
F52022,10,KE-EAO,1002,0.031392796535897105,14970,0,135,525
F52022,10,KE-EAO,1003,0.09915924953929789,14970,0,89,427
F52022,10,KE-EAO,1004,0.046705287344138924,14970,0,140,520
F52022,10,KE-EAO,1005,0.12840486472157409,14970,0,117,370
F52022,10,KE-EAO,1006,0.006213489379661041,14970,0,154,585
F52022,10,KE-EAO,1007,0.008219184198537732,14970,0,115,588
F52022,10,KE-EAO,1008,0.018685148056761136,14970,0,125,553
F52022,10,KE-EAO,1009,0.01601839267163996,14970,0,104,563
F52022,10,KE-EAO,1010,0.0017849580990514369,14970,0,157,669
F52022,10,KE-EAO,1011,0.007701706545617526,14970,0,139,517
F52022,10,KE-EAO,1012,0.11529474364419912,14970,0,97,444
F52022,10,KE-EAO,1013,0.01691216102017279,14970,0,151,598
F52022,10,KE-EAO,1014,0.07237017288400693,14970,0,116,359
F52022,10,KE-EAO,1015,0.0026846010387089336,14970,0,174,536
F52022,10,KE-EAO,1016,0.3252216770307541,14970,0,74,309
F52022,10,KE-EAO,1017,0.02901004679131347,14970,0,151,466
F52022,10,KE-EAO,1018,0.0647537349390177,14970,0,69,467
F52022,10,KE-EAO,1019,0.0351450757063958,14970,0,117,464
F52022,10,KE-EAO,1020,0.10108909591463089,14970,0,102,439
F52022,10,KE-EAO,1021,0.003123387650816767,14970,0,101,696
F52022,10,KE-EAO,1022,0.007868653036553042,14970,0,184,521
F52022,10,KE-EAO,1023,0.0010533183242387167,14970,0,128,745
F52022,10,KE-EAO,1024,0.12561259135816272,14970,0,113,418
F52022,10,KE-EAO,1025,0.16707947026350212,14970,0,110,388
F52022,10,KE-EAO,1026,0.033888853864255,14970,0,137,542
F52022,10,KE-EAO,1027,0.024378645439242064,14970,0,106,585
F52022,10,KE-EAO,1028,0.0025689464357583347,14970,0,119,688
F52022,10,KE-EAO,1029,0.10382159042637795,14970,0,88,403
F62022,10,EAO,1000,895.3058995089077,14970,0,21,3313
F62022,10,EAO,1001,799.4055125635182,14970,0,34,3122
F62022,10,EAO,1002,204.94561436666572,14970,0,25,2359
F62022,10,EAO,1003,15500.30816424343,14970,0,27,3520
F62022,10,EAO,1004,6194.52452653958,14970,0,23,3177
F62022,10,EAO,1005,447.80623176072186,14970,0,25,1947
F62022,10,EAO,1006,6369.695554239395,14970,0,18,3273
F62022,10,EAO,1007,5950.6886145686885,14970,0,35,3249
F62022,10,EAO,1008,2616.570793314342,14970,0,20,3277
F62022,10,EAO,1009,800.0325440265842,14970,0,29,3253
F62022,10,EAO,1010,3421.141413551828,14970,0,22,2938
F62022,10,EAO,1011,7599.016777780935,14970,0,23,3364
F62022,10,EAO,1012,7542.466790112434,14970,0,23,3492
F62022,10,EAO,1013,119.54548241412863,14970,0,26,2087
F62022,10,EAO,1014,1030.8059551587776,14970,0,22,3236
F62022,10,EAO,1015,6996.1113080211835,14970,0,26,3525
F62022,10,EAO,1016,3444.9880973417103,14970,0,23,3355
F62022,10,EAO,1017,1246.8304678713398,14970,0,20,3115
F62022,10,EAO,1018,2078.134723600544,14970,0,24,2536
F62022,10,EAO,1019,698.6645016067991,14970,0,24,3199
F62022,10,EAO,1020,1071.5918133551213,14970,0,25,3276
F62022,10,EAO,1021,1354.3304303808113,14970,0,25,2911
F62022,10,EAO,1022,1046.6548331422446,14970,0,22,2951
F62022,10,EAO,1023,1176.9432537101252,14970,0,25,3381
F62022,10,EAO,1024,10408.778570317201,14970,0,23,3360
F62022,10,EAO,1025,1371.698034588123,14970,0,25,3208
F62022,10,EAO,1026,514.0447394150688,14970,0,21,3370
F62022,10,EAO,1027,2202.445953109067,14970,0,27,3342
F62022,10,EAO,1028,3946.223032180049,14970,0,24,2879
F62022,10,EAO,1029,3179.2944574430676,14970,0,21,3348
F62022,10,EAO+M2,1000,573.824501228477,14970,0,798,2945
F62022,10,EAO+M2,1001,610.3953574284533,14970,0,1317,2558
F62022,10,EAO+M2,1002,560.7061979373166,14970,0,735,2485
F62022,10,EAO+M2,1003,14505.937124886997,14970,0,939,2877
F62022,10,EAO+M2,1004,1684.2487227341862,14970,0,803,2876
F62022,10,EAO+M2,1005,43.3780781826149,14970,0,538,2669
F62022,10,EAO+M2,1006,520.2563119331126,14970,0,792,2773
F62022,10,EAO+M2,1007,415.3269104098881,14970,0,722,2966
F62022,10,EAO+M2,1008,75.69164294416737,14970,0,1008,2712
F62022,10,EAO+M2,1009,62.862272927909316,14970,0,1095,2472
F62022,10,EAO+M2,1010,10906.368677674936,14970,0,599,2652
F62022,10,EAO+M2,1011,752.640234533927,14970,0,930,2769
F62022,10,EAO+M2,1012,472.12690273874796,14970,0,989,2589
F62022,10,EAO+M2,1013,648.6075624075211,14970,0,713,2800
F62022,10,EAO+M2,1014,205.78747532289344,14970,0,1027,2559
F62022,10,EAO+M2,1015,2148.964474542149,14970,0,959,2680
F62022,10,EAO+M2,1016,11759.053546822139,14970,0,1008,2685
F62022,10,EAO+M2,1017,1056.7539549956082,14970,0,623,2986
F62022,10,EAO+M2,1018,186.55585207886725,14970,0,848,2662
F62022,10,EAO+M2,1019,1091.0938246663477,14970,0,1027,2741
