function,dim,variant,seed,err,feeds
F62022,20,RS-EAO,1008,8910.92334416123,0
F62022,20,RS-EAO,1009,37200.59183688698,0
F62022,20,RS-EAO,1010,57033.34397424499,0
F62022,20,RS-EAO,1011,117416.78713584867,0
F62022,20,RS-EAO,1012,22336.189915214476,0
F62022,20,RS-EAO,1013,51798.45769463631,0
F62022,20,RS-EAO,1014,53993.93351281845,0
F62022,20,RS-EAO,1015,28371.767940948008,0
F62022,20,RS-EAO,1016,96240.90804302508,0
F62022,20,RS-EAO,1017,63593.16761215115,0
F62022,20,RS-EAO,1018,53094.521490753934,0
F62022,20,RS-EAO,1019,39782.45220273908,0
F62022,20,RS-EAO,1020,72162.18723021893,0
F62022,20,RS-EAO,1021,90120.74192796528,0
F62022,20,RS-EAO,1022,21419.481907347916,0
F62022,20,RS-EAO,1023,31936.4104152996,0
F62022,20,RS-EAO,1024,83996.95620631229,0
F62022,20,RS-EAO,1025,58235.50011716405,0
F62022,20,RS-EAO,1026,68416.73405017455,0
F62022,20,RS-EAO,1027,54396.60140334796,0
F62022,20,RS-EAO,1028,48125.18671158162,0
F62022,20,RS-EAO,1029,78193.37914393056,0
F72022,20,EAO,1000,58.65147249485835,0
F72022,20,EAO,1001,78.22663400492456,0
F72022,20,EAO,1002,62.31941201706286,0
F72022,20,EAO,1003,66.53472061787215,0
F72022,20,EAO,1004,48.09067337491069,0
F72022,20,EAO,1005,74.37745920899624,0
F72022,20,EAO,1006,45.072966169907204,0
F72022,20,EAO,1007,78.38931719068887,0
F72022,20,EAO,1008,45.521012051360685,0
F72022,20,EAO,1009,49.67459409704907,0
F72022,20,EAO,1010,68.81334019988708,0
F72022,20,EAO,1011,44.83116696802995,0
F72022,20,EAO,1012,45.81064301308379,0
F72022,20,EAO,1013,77.73827159956636,0
F72022,20,EAO,1014,165.3295825801888,0
F72022,20,EAO,1015,53.08400401014569,0
F72022,20,EAO,1016,36.219427158452845,0
F72022,20,EAO,1017,55.074581643558304,0
F72022,20,EAO,1018,42.73895610457339,0
F72022,20,EAO,1019,36.06134877641716,0
F72022,20,EAO,1020,43.784282575054476,0
F72022,20,EAO,1021,51.21920141201417,0
F72022,20,EAO,1022,113.83838569961972,0
F72022,20,EAO,1023,60.86618345076931,0
F72022,20,EAO,1024,48.69420544546165,0
F72022,20,EAO,1025,42.85946702503702,0
F72022,20,EAO,1026,69.69077729575065,0
F72022,20,EAO,1027,55.18146841900898,0
F72022,20,EAO,1028,35.56211765127159,0
F72022,20,EAO,1029,75.95436495298145,0
F72022,20,EAO+M2,1000,51.51304295532918,0
F72022,20,EAO+M2,1001,106.65734795683329,0
F72022,20,EAO+M2,1002,39.743293828980086,0
F72022,20,EAO+M2,1003,86.56229540374716,0
F72022,20,EAO+M2,1004,55.53216183680888,0
F72022,20,EAO+M2,1005,160.54547175319476,0
F72022,20,EAO+M2,1006,45.98000161228288,0
F72022,20,EAO+M2,1007,45.51100375134956,0
F72022,20,EAO+M2,1008,77.75017758970671,0
F72022,20,EAO+M2,1009,68.49288311791497,0
F72022,20,EAO+M2,1010,111.68775185191043,0
F72022,20,EAO+M2,1011,80.82668823307131,0
F72022,20,EAO+M2,1012,55.765503165026985,0
F72022,20,EAO+M2,1013,53.4299108993182,0
F72022,20,EAO+M2,1014,46.97169894291346,0
F72022,20,EAO+M2,1015,46.87119212431935,0
F72022,20,EAO+M2,1016,40.083989060960675,0
F72022,20,EAO+M2,1017,53.430696077769426,0
F72022,20,EAO+M2,1018,53.5833995166895,0
F72022,20,EAO+M2,1019,42.56366469335853,0
F72022,20,EAO+M2,1020,124.1194332129844,0
F72022,20,EAO+M2,1021,47.83262681643214,0
F72022,20,EAO+M2,1022,65.58111512873029,0
F72022,20,EAO+M2,1023,560.0553314256945,0
F72022,20,EAO+M2,1024,69.92325614816355,0
F72022,20,EAO+M2,1025,56.54608846645897,0
F72022,20,EAO+M2,1026,57.31605538051417,0
F72022,20,EAO+M2,1027,36.59636477779213,0
F72022,20,EAO+M2,1028,70.92828560092676,0
F72022,20,EAO+M2,1029,129.20614060780372,0
F72022,20,EAO+feed,1000,58.65147249485835,0
F72022,20,EAO+feed,1001,78.22663400492456,0
F72022,20,EAO+feed,1002,62.31941201706286,0
F72022,20,EAO+feed,1003,66.53472061787215,0
F72022,20,EAO+feed,1004,48.09067337491069,0
F72022,20,EAO+feed,1005,74.37745920899624,0
F72022,20,EAO+feed,1006,45.072966169907204,1
F72022,20,EAO+feed,1007,78.38931719068887,0
F72022,20,EAO+feed,1008,45.521012051360685,0
F72022,20,EAO+feed,1009,49.67459409704907,0
F72022,20,EAO+feed,1010,68.81334019988708,0
F72022,20,EAO+feed,1011,44.83116696802995,0
F72022,20,EAO+feed,1012,45.81064301308379,0
F72022,20,EAO+feed,1013,77.73827159956636,0
F72022,20,EAO+feed,1014,165.3295825801888,0
F72022,20,EAO+feed,1015,53.08400401014569,0
F72022,20,EAO+feed,1016,36.219427158452845,0
F72022,20,EAO+feed,1017,55.074581643558304,0
F72022,20,EAO+feed,1018,42.73895610457339,1
F72022,20,EAO+feed,1019,34.4601107170497,4
F72022,20,EAO+feed,1020,39.82670134995533,4
F72022,20,EAO+feed,1021,51.21920141201417,0
F72022,20,EAO+feed,1022,113.83838569961972,0
F72022,20,EAO+feed,1023,60.86618345076931,0
F72022,20,EAO+feed,1024,48.69420544546165,1
F72022,20,EAO+feed,1025,42.85946702503702,0
F72022,20,EAO+feed,1026,69.69077729575065,0
F72022,20,EAO+feed,1027,55.18146841900898,0
F72022,20,EAO+feed,1028,35.56211765127159,0
F72022,20,EAO+feed,1029,75.95436495298145,0
F72022,20,RS-EAO,1000,51.51304295532918,2
F72022,20,RS-EAO,1001,106.65734795683329,0
F72022,20,RS-EAO,1002,39.743293828980086,0
F72022,20,RS-EAO,1003,86.56229540374716,0
F72022,20,RS-EAO,1004,55.53216183680888,0
F72022,20,RS-EAO,1005,160.54547175319476,0
F72022,20,RS-EAO,1006,45.98000161228288,0
F72022,20,RS-EAO,1007,45.51100375134956,0
F72022,20,RS-EAO,1008,77.75017758970671,0
F72022,20,RS-EAO,1009,68.49288311791497,0
F72022,20,RS-EAO,1010,111.68775185191043,0
F72022,20,RS-EAO,1011,80.82668823307131,0
F72022,20,RS-EAO,1012,55.765503165026985,0
F72022,20,RS-EAO,1013,53.4299108993182,0
F72022,20,RS-EAO,1014,46.97169894291346,0
F72022,20,RS-EAO,1015,46.87119212431935,1
F72022,20,RS-EAO,1016,40.083989060960675,0
F72022,20,RS-EAO,1017,53.430696077769426,0
F72022,20,RS-EAO,1018,53.5833995166895,0
F72022,20,RS-EAO,1019,42.56366469335853,0
F72022,20,RS-EAO,1020,124.1194332129844,0
F72022,20,RS-EAO,1021,47.83262681643214,0
F72022,20,RS-EAO,1022,65.58111512873029,0
F72022,20,RS-EAO,1023,560.0553314256945,0
F72022,20,RS-EAO,1024,69.92325614816355,0
F72022,20,RS-EAO,1025,56.54608846645897,0
F72022,20,RS-EAO,1026,57.31605538051417,0
F72022,20,RS-EAO,1027,36.59636477779213,0
F72022,20,RS-EAO,1028,70.92828560092676,0
F72022,20,RS-EAO,1029,129.20614060780372,0
F82022,20,EAO,1000,34.25393191438434,0
F82022,20,EAO,1001,37.40642715086369,0
F82022,20,EAO,1002,51.53545166297317,0
F82022,20,EAO,1003,256.5047022747676,0
F82022,20,EAO,1004,32.15497894537339,0
F82022,20,EAO,1005,43.171743577349844,0
F82022,20,EAO,1006,68.2208261963774,0
F82022,20,EAO,1007,161.25542283657205,0
F82022,20,EAO,1008,34.80621156348752,0
F82022,20,EAO,1009,42.53759835322535,0
F82022,20,EAO,1010,43.98407736040281,0
F82022,20,EAO,1011,57.55243390998157,0
F82022,20,EAO,1012,116.94168579941515,0
F82022,20,EAO,1013,70.23500685336967,0
F82022,20,EAO,1014,42.95714637505671,0
F82022,20,EAO,1015,115.20365159633093,0
F82022,20,EAO,1016,81.10446466110716,0
F82022,20,EAO,1017,45.42777828609178,0
F82022,20,EAO,1018,58.586243692015614,0
F82022,20,EAO,1019,40.19344000352021,0
F82022,20,EAO,1020,38.49304517612609,0
F82022,20,EAO,1021,280.5242898149877,0
F82022,20,EAO,1022,28.319795166559288,0
F82022,20,EAO,1023,37.972838092447546,0
F82022,20,EAO,1024,33.09834922695427,0
F82022,20,EAO,1025,28.724801345708784,0
F82022,20,EAO,1026,104.3309871626443,0
F82022,20,EAO,1027,41.277324853601385,0
F82022,20,EAO,1028,191.8876329037039,0
F82022,20,EAO,1029,45.33465178772576,0
F82022,20,EAO+M2,1000,35.37973821412925,0
F82022,20,EAO+M2,1001,48.83721652645045,0
F82022,20,EAO+M2,1002,44.02197665634458,0
F82022,20,EAO+M2,1003,32.65033432472546,0
F82022,20,EAO+M2,1004,61.90944533346692,0
F82022,20,EAO+M2,1005,39.70996485895512,0
F82022,20,EAO+M2,1006,366.65796281854637,0
F82022,20,EAO+M2,1007,27.91432969160087,0
F82022,20,EAO+M2,1008,721.1545632789612,0
F82022,20,EAO+M2,1009,333.6701674501951,0
F82022,20,EAO+M2,1010,28.811931448006362,0
F82022,20,EAO+M2,1011,883.5929471616137,0
F82022,20,EAO+M2,1012,215.54677384019988,0
F82022,20,EAO+M2,1013,28.485823521539714,0
F82022,20,EAO+M2,1014,52.65530322174436,0
F82022,20,EAO+M2,1015,42.3941789932619,0
F82022,20,EAO+M2,1016,28.465051655552543,0
F82022,20,EAO+M2,1017,31.52268262843927,0
F82022,20,EAO+M2,1018,77.21135094011697,0
F82022,20,EAO+M2,1019,59.09360428227592,0
F82022,20,EAO+M2,1020,800.9468377849735,0
F82022,20,EAO+M2,1021,31.984225269316994,0
F82022,20,EAO+M2,1022,806.8020460732887,0
F82022,20,EAO+M2,1023,39.11702687899424,0
F82022,20,EAO+M2,1024,48.28375949468864,0
F82022,20,EAO+M2,1025,39.87160195421802,0
F82022,20,EAO+M2,1026,66.74427558190837,0
F82022,20,EAO+M2,1027,32.0345320960123,0
F82022,20,EAO+M2,1028,125.19114431532444,0
F82022,20,EAO+M2,1029,47.5703096526704,0
F82022,20,EAO+feed,1000,38.49039272458458,4
F82022,20,EAO+feed,1001,36.97344745814189,5
F82022,20,EAO+feed,1002,51.53545166297317,0
F82022,20,EAO+feed,1003,256.5047022747676,0
F82022,20,EAO+feed,1004,30.796995185687592,9
F82022,20,EAO+feed,1005,39.4876530384895,8
F82022,20,EAO+feed,1006,64.6154304860961,1
F82022,20,EAO+feed,1007,161.25542283657205,0
F82022,20,EAO+feed,1008,34.80621156348752,1
F82022,20,EAO+feed,1009,42.51603196100041,6
F82022,20,EAO+feed,1010,33.67831624746077,4
F82022,20,EAO+feed,1011,57.55243390998157,2
F82022,20,EAO+feed,1012,116.94168579941515,0
F82022,20,EAO+feed,1013,70.23500685336967,0
F82022,20,EAO+feed,1014,44.80048026481745,3
F82022,20,EAO+feed,1015,115.20365159633093,0
F82022,20,EAO+feed,1016,37.73587918267049,2
F82022,20,EAO+feed,1017,58.44974592159224,2
F82022,20,EAO+feed,1018,53.25643288504989,1
F82022,20,EAO+feed,1019,42.73067091863504,6
F82022,20,EAO+feed,1020,36.196924307459085,4
F82022,20,EAO+feed,1021,131.85865337559972,1
F82022,20,EAO+feed,1022,28.92713076240034,5
F82022,20,EAO+feed,1023,40.47791570957543,6
F82022,20,EAO+feed,1024,33.8877532811689,7
F82022,20,EAO+feed,1025,37.195461291822994,4
F82022,20,EAO+feed,1026,104.88472250749146,1
F82022,20,EAO+feed,1027,31.73886360657434,1
F82022,20,EAO+feed,1028,191.8876329037039,0
F82022,20,EAO+feed,1029,42.212350470144884,4
F82022,20,RS-EAO,1000,31.498982522218284,7
F82022,20,RS-EAO,1001,40.04072593816272,3
F82022,20,RS-EAO,1002,40.87136380048014,1
F82022,20,RS-EAO,1003,36.69484381465827,6
F82022,20,RS-EAO,1004,61.93787421035813,2
F82022,20,RS-EAO,1005,39.70996485895512,7
F82022,20,RS-EAO,1006,366.65796281854637,0
F82022,20,RS-EAO,1007,28.896415940733732,10
F82022,20,RS-EAO,1008,721.1545632789612,0
F82022,20,RS-EAO,1009,333.6701674501951,0
F82022,20,RS-EAO,1010,30.274620519749533,7
F82022,20,RS-EAO,1011,883.5929471616137,0
F82022,20,RS-EAO,1012,150.36704303120814,1
F82022,20,RS-EAO,1013,27.57971868900404,8
F82022,20,RS-EAO,1014,53.24724813413286,3
F82022,20,RS-EAO,1015,45.688161648631194,7
F82022,20,RS-EAO,1016,28.465051655552543,2
F82022,20,RS-EAO,1017,31.61056271079542,7
F82022,20,RS-EAO,1018,57.284753133597405,1
F82022,20,RS-EAO,1019,37.2319598285394,4
F82022,20,RS-EAO,1020,79.49960833509112,2
F82022,20,RS-EAO,1021,30.946503897575894,6
F82022,20,RS-EAO,1022,67.12232215435506,2
F82022,20,RS-EAO,1023,37.446391859360574,8
F82022,20,RS-EAO,1024,46.23644738806115,2
F82022,20,RS-EAO,1025,38.53421529043453,7
F82022,20,RS-EAO,1026,54.10742890461415,6
F82022,20,RS-EAO,1027,28.469622626390446,8
F82022,20,RS-EAO,1028,60.90938142107825,4
F82022,20,RS-EAO,1029,45.450281826573246,4
F92022,20,EAO,1000,342.68041924492354,0
F92022,20,EAO,1001,338.8026186113557,0
F92022,20,EAO,1002,349.1319227107233,0
F92022,20,EAO,1003,341.7381797948228,0
F92022,20,EAO,1004,349.2064663111978,0
F92022,20,EAO,1005,337.70510333738184,0
F92022,20,EAO,1006,347.67910430068014,0
F92022,20,EAO,1007,337.35322275638646,0
F92022,20,EAO,1008,352.58803412849284,0
F92022,20,EAO,1009,342.04329239228264,0
F92022,20,EAO,1010,372.4085104565738,0
F92022,20,EAO,1011,345.85684500636216,0
F92022,20,EAO,1012,340.430493669106,0
F92022,20,EAO,1013,354.4457754859718,0
F92022,20,EAO,1014,337.35260262789734,0
F92022,20,EAO,1015,348.41336127299064,0
F92022,20,EAO,1016,341.45200830019076,0
F92022,20,EAO,1017,345.3759050085846,0
F92022,20,EAO,1018,336.93695075754977,0
F92022,20,EAO,1019,342.1221950217159,0
F92022,20,EAO,1020,345.9047179164736,0
F92022,20,EAO,1021,340.0818469421283,0
F92022,20,EAO,1022,343.3306001712217,0
F92022,20,EAO,1023,337.44523564215524,0
F92022,20,EAO,1024,375.03593594186805,0
F92022,20,EAO,1025,336.0641676187106,0
F92022,20,EAO,1026,339.74713597619575,0
F92022,20,EAO,1027,339.4822373690022,0
F92022,20,EAO,1028,346.8782590006331,0
F92022,20,EAO,1029,342.2572592393317,0
F92022,20,EAO+M2,1000,335.6397403906417,0
F92022,20,EAO+M2,1001,335.686495761086,0
F92022,20,EAO+M2,1002,335.63904172061075,0
F92022,20,EAO+M2,1003,335.74559868226606,0
F92022,20,EAO+M2,1004,335.6404378302177,0
F92022,20,EAO+M2,1005,335.63928163718265,0
F92022,20,EAO+M2,1006,335.6388903825591,0
F92022,20,EAO+M2,1007,343.3565550579319,0
F92022,20,EAO+M2,1008,335.64246760263086,0
F92022,20,EAO+M2,1009,335.65772435099416,0
F92022,20,EAO+M2,1010,335.63880016662597,0
F92022,20,EAO+M2,1011,335.63903010134254,0
F92022,20,EAO+M2,1012,335.638797236963,0
F92022,20,EAO+M2,1013,335.6387704331951,0
F92022,20,EAO+M2,1014,335.6388653355584,0
F92022,20,EAO+M2,1015,335.67772405785763,0
F92022,20,EAO+M2,1016,335.6388817108291,0
F92022,20,EAO+M2,1017,338.3438499539143,0
F92022,20,EAO+M2,1018,335.73537100592966,0
F92022,20,EAO+M2,1019,335.6566599786379,0
F92022,20,EAO+M2,1020,335.6392677526378,0
F92022,20,EAO+M2,1021,335.63981806346055,0
F92022,20,EAO+M2,1022,335.81497836964763,0
F92022,20,EAO+M2,1023,335.79172630065204,0
F92022,20,EAO+M2,1024,335.6675904673575,0
F92022,20,EAO+M2,1025,335.66860296737195,0
F92022,20,EAO+M2,1026,335.7910090158516,0
F92022,20,EAO+M2,1027,335.6397181102975,0
F92022,20,EAO+M2,1028,335.63884950384727,0
F92022,20,EAO+M2,1029,335.63939568943715,0
F92022,20,EAO+feed,1000,342.68041924492354,0
F92022,20,EAO+feed,1001,338.8026186113557,0
F92022,20,EAO+feed,1002,349.1319227107233,0
F92022,20,EAO+feed,1003,341.7381797948228,0
F92022,20,EAO+feed,1004,349.2064663111978,0
F92022,20,EAO+feed,1005,337.70510333738184,0
F92022,20,EAO+feed,1006,347.67910430068014,0
F92022,20,EAO+feed,1007,337.35322275638646,0
F92022,20,EAO+feed,1008,352.58803412849284,0
F92022,20,EAO+feed,1009,342.04329239228264,0
F92022,20,EAO+feed,1010,372.4085104565738,0
F92022,20,EAO+feed,1011,345.85684500636216,0
F92022,20,EAO+feed,1012,340.430493669106,0
F92022,20,EAO+feed,1013,354.4457754859718,0
F92022,20,EAO+feed,1014,337.35260262789734,0
F92022,20,EAO+feed,1015,348.41336127299064,0
F92022,20,EAO+feed,1016,341.45200830019076,0
F92022,20,EAO+feed,1017,345.3759050085846,0
F92022,20,EAO+feed,1018,336.93695075754977,0
F92022,20,EAO+feed,1019,342.1221950217159,0
F92022,20,EAO+feed,1020,345.9047179164736,0
F92022,20,EAO+feed,1021,340.0818469421283,0
F92022,20,EAO+feed,1022,343.3306001712217,0
F92022,20,EAO+feed,1023,337.44523564215524,0
F92022,20,EAO+feed,1024,375.03593594186805,0
F92022,20,EAO+feed,1025,336.0641676187106,0
F92022,20,EAO+feed,1026,339.74713597619575,0
F92022,20,EAO+feed,1027,339.4822373690022,0
F92022,20,EAO+feed,1028,346.8782590006331,0
F92022,20,EAO+feed,1029,342.2572592393317,0
F92022,20,RS-EAO,1000,335.6397403906417,0
F92022,20,RS-EAO,1001,335.686495761086,0
F92022,20,RS-EAO,1002,335.63904172061075,0
F92022,20,RS-EAO,1003,335.74559868226606,0
F92022,20,RS-EAO,1004,335.6404378302177,0
F92022,20,RS-EAO,1005,335.63928163718265,0
F92022,20,RS-EAO,1006,335.6388903825591,0
F92022,20,RS-EAO,1007,343.3565550579319,0
F92022,20,RS-EAO,1008,335.64246760263086,0
F92022,20,RS-EAO,1009,335.65772435099416,0
F92022,20,RS-EAO,1010,335.63880016662597,0
F92022,20,RS-EAO,1011,335.63903010134254,0
F92022,20,RS-EAO,1012,335.638797236963,0
F92022,20,RS-EAO,1013,335.6387704331951,0
F92022,20,RS-EAO,1014,335.6388653355584,0
F92022,20,RS-EAO,1015,335.67772405785763,0
F92022,20,RS-EAO,1016,335.6388817108291,0
F92022,20,RS-EAO,1017,338.3438499539143,0
F92022,20,RS-EAO,1018,335.73537100592966,0
F92022,20,RS-EAO,1019,335.6566599786379,0
F92022,20,RS-EAO,1020,335.6392677526378,0
F92022,20,RS-EAO,1021,335.63981806346055,0
F92022,20,RS-EAO,1022,335.81497836964763,0
F92022,20,RS-EAO,1023,335.79172630065204,0
F92022,20,RS-EAO,1024,335.6675904673575,0
F92022,20,RS-EAO,1025,335.66860296737195,0
F92022,20,RS-EAO,1026,335.7910090158516,0
F92022,20,RS-EAO,1027,335.6397181102975,0
F92022,20,RS-EAO,1028,335.63884950384727,0
F92022,20,RS-EAO,1029,335.63939568943715,0
F102022,20,EAO,1000,421.11130765076496,0
F102022,20,EAO,1001,408.955756643978,0
F102022,20,EAO,1002,430.1165888164014,0
F102022,20,EAO,1003,405.4195279425171,0
F102022,20,EAO,1004,553.8768959401523,0
F102022,20,EAO,1005,409.463447209007,0
F102022,20,EAO,1006,4307.737543564797,0
F102022,20,EAO,1007,410.47886622867554,0
F102022,20,EAO,1008,542.5970642406155,0
F102022,20,EAO,1009,406.2465110719727,0
F102022,20,EAO,1010,416.4979446658185,0
F102022,20,EAO,1011,4376.8081183922295,0
F102022,20,EAO,1012,4938.350084117142,0
F102022,20,EAO,1013,417.66760361003026,0
F102022,20,EAO,1014,4648.199040139307,0
F102022,20,EAO,1015,4172.591442465517,0
F102022,20,EAO,1016,494.7609675626727,0
F102022,20,EAO,1017,410.3661605938596,0
F102022,20,EAO,1018,408.39485096861426,0
F102022,20,EAO,1019,4817.1373418603525,0
F102022,20,EAO,1020,412.4489386399023,0
F102022,20,EAO,1021,411.0736070787948,0
F102022,20,EAO,1022,409.72655552692277,0
F102022,20,EAO,1023,4553.674504940347,0
F102022,20,EAO,1024,4748.091228343567,0
F102022,20,EAO,1025,3987.1992030809433,0
F102022,20,EAO,1026,417.6043137782631,0
F102022,20,EAO,1027,4353.198768107172,0
F102022,20,EAO,1028,409.2202708266582,0
F102022,20,EAO,1029,572.591596899354,0
F102022,20,EAO+M2,1000,397.71869195164163,0
F102022,20,EAO+M2,1001,404.9356363427951,0
F102022,20,EAO+M2,1002,4339.85681149294,0
F102022,20,EAO+M2,1003,406.43537802593664,0
F102022,20,EAO+M2,1004,413.7058436253019,0
F102022,20,EAO+M2,1005,402.8286605520043,0
F102022,20,EAO+M2,1006,4514.829892869248,0
F102022,20,EAO+M2,1007,600.0080688283788,0
F102022,20,EAO+M2,1008,411.50525427103594,0
F102022,20,EAO+M2,1009,404.1777893039184,0
F102022,20,EAO+M2,1010,4006.0929307084025,0
F102022,20,EAO+M2,1011,4981.882790187969,0
F102022,20,EAO+M2,1012,540.1281333116176,0
F102022,20,EAO+M2,1013,4336.538511383328,0
F102022,20,EAO+M2,1014,4435.456708734545,0
F102022,20,EAO+M2,1015,403.94866395957115,0
F102022,20,EAO+M2,1016,572.5910975698671,0
F102022,20,EAO+M2,1017,408.6006079459157,0
F102022,20,EAO+M2,1018,4278.673162113444,0
F102022,20,EAO+M2,1019,602.5495123920482,0
F102022,20,EAO+M2,1020,417.61167132304627,0
F102022,20,EAO+M2,1021,562.8803804279692,0
F102022,20,EAO+M2,1022,402.11571758366244,0
F102022,20,EAO+M2,1023,577.2373456847472,0
F102022,20,EAO+M2,1024,4947.504088991311,0
F102022,20,EAO+M2,1025,4401.752213679896,0
F102022,20,EAO+M2,1026,414.43886897300763,0
F102022,20,EAO+M2,1027,548.3761957424731,0
F102022,20,EAO+M2,1028,411.0812413692647,0
F102022,20,EAO+M2,1029,415.4266150473136,0
F102022,20,EAO+feed,1000,421.11130765076496,0
F102022,20,EAO+feed,1001,408.955756643978,0
F102022,20,EAO+feed,1002,430.1165888164014,0
F102022,20,EAO+feed,1003,405.4195279425171,0
F102022,20,EAO+feed,1004,553.8768959401523,0
F102022,20,EAO+feed,1005,409.463447209007,0
F102022,20,EAO+feed,1006,4307.737543564797,0
F102022,20,EAO+feed,1007,410.47886622867554,0
F102022,20,EAO+feed,1008,542.5970642406155,0
F102022,20,EAO+feed,1009,406.2465110719727,0
F102022,20,EAO+feed,1010,416.4979446658185,0
F102022,20,EAO+feed,1011,4376.8081183922295,0
F102022,20,EAO+feed,1012,4938.350084117142,0
F102022,20,EAO+feed,1013,417.66760361003026,0
F102022,20,EAO+feed,1014,4648.199040139307,0
F102022,20,EAO+feed,1015,4172.591442465517,0
F102022,20,EAO+feed,1016,494.7609675626727,0
F102022,20,EAO+feed,1017,410.3661605938596,0
F102022,20,EAO+feed,1018,408.39485096861426,0
F102022,20,EAO+feed,1019,4817.1373418603525,0
F102022,20,EAO+feed,1020,412.4489386399023,0
F102022,20,EAO+feed,1021,411.0736070787948,0
F102022,20,EAO+feed,1022,409.72655552692277,0
F102022,20,EAO+feed,1023,4553.674504940347,0
F102022,20,EAO+feed,1024,4748.091228343567,0
F102022,20,EAO+feed,1025,3987.1992030809433,0
F102022,20,EAO+feed,1026,417.6043137782631,0
F102022,20,EAO+feed,1027,4353.198768107172,0
F102022,20,EAO+feed,1028,409.2202708266582,0
F102022,20,EAO+feed,1029,572.591596899354,0
F102022,20,RS-EAO,1000,397.71869195164163,0
F102022,20,RS-EAO,1001,404.9356363427951,0
F102022,20,RS-EAO,1002,4339.85681149294,0
F102022,20,RS-EAO,1003,406.43537802593664,0
F102022,20,RS-EAO,1004,413.7058436253019,0
F102022,20,RS-EAO,1005,402.8286605520043,0
F102022,20,RS-EAO,1006,4514.829892869248,0
F102022,20,RS-EAO,1007,600.0080688283788,0
F102022,20,RS-EAO,1008,411.50525427103594,0
F102022,20,RS-EAO,1009,404.1777893039184,0
F102022,20,RS-EAO,1010,4006.0929307084025,0
F102022,20,RS-EAO,1011,4981.882790187969,0
F102022,20,RS-EAO,1012,540.1281333116176,0
F102022,20,RS-EAO,1013,4336.538511383328,0
F102022,20,RS-EAO,1014,4435.456708734545,0
F102022,20,RS-EAO,1015,403.94866395957115,0
F102022,20,RS-EAO,1016,572.5910975698671,0
F102022,20,RS-EAO,1017,408.6006079459157,0
F102022,20,RS-EAO,1018,4278.673162113444,0
F102022,20,RS-EAO,1019,602.5495123920482,0
F102022,20,RS-EAO,1020,417.61167132304627,0
F102022,20,RS-EAO,1021,562.8803804279692,0
F102022,20,RS-EAO,1022,402.11571758366244,0
F102022,20,RS-EAO,1023,577.2373456847472,0
F102022,20,RS-EAO,1024,4947.504088991311,0
F102022,20,RS-EAO,1025,4401.752213679896,0
F102022,20,RS-EAO,1026,414.43886897300763,0
F102022,20,RS-EAO,1027,548.3761957424731,0
F102022,20,RS-EAO,1028,411.0812413692647,0
F102022,20,RS-EAO,1029,415.4266150473136,0
F112022,20,EAO,1000,19.842365986003642,0
F112022,20,EAO,1001,16.465014187840552,0
F112022,20,EAO,1002,6.645102757792301,0
F112022,20,EAO,1003,15.673277032239184,0
F112022,20,EAO,1004,11.806212330513517,0
F112022,20,EAO,1005,10.987253578418859,0
F112022,20,EAO,1006,10.294976726118875,0
F112022,20,EAO,1007,0.32652509655099493,0
F112022,20,EAO,1008,10.050619122350327,0
F112022,20,EAO,1009,8.593432272521568,0
F112022,20,EAO,1010,0.2560191129005034,0
F112022,20,EAO,1011,0.17684731487634053,0
F112022,20,EAO,1012,2.3982276240549254,0
F112022,20,EAO,1013,0.469386725606455,0
F112022,20,EAO,1014,1.9369645572278387,0
F112022,20,EAO,1015,0.9318323377392517,0
F112022,20,EAO,1016,0.09371107863171346,0
F112022,20,EAO,1017,9.714579130763468,0
F112022,20,EAO,1018,18.966425375450854,0
F112022,20,EAO,1019,0.5637381747251311,0
F112022,20,EAO,1020,0.4622731601762098,0
F112022,20,EAO,1021,31.410896914769182,0
F112022,20,EAO,1022,0.5585268136219383,0
F112022,20,EAO,1023,27.361116531382777,0
F112022,20,EAO,1024,1550.5518934681959,0
F112022,20,EAO,1025,0.2999656501924619,0
F112022,20,EAO,1026,16.53419381408503,0
F112022,20,EAO,1027,5.732673312309089,0
F112022,20,EAO,1028,14.757633837331014,0
F112022,20,EAO,1029,4.242319160957322,0
F112022,20,EAO+M2,1000,0.004484272347781371,0
F112022,20,EAO+M2,1001,181.1255468959871,0
F112022,20,EAO+M2,1002,5.975371095701121e-07,0
F112022,20,EAO+M2,1003,2.4710540949354254,0
F112022,20,EAO+M2,1004,3.869751708407421e-06,0
F112022,20,EAO+M2,1005,318.17013666518005,0
F112022,20,EAO+M2,1006,3.213391006695929,0
F112022,20,EAO+M2,1007,7.321173598029418e-06,0
F112022,20,EAO+M2,1008,6.910709089424927e-06,0
F112022,20,EAO+M2,1009,1494.8623428249548,0
F112022,20,EAO+M2,1010,3.343223761476111e-05,0
F112022,20,EAO+M2,1011,6.49332150715054e-06,0
F112022,20,EAO+M2,1012,5.930758093568784,0
F112022,20,EAO+M2,1013,47.75675397032501,0
F112022,20,EAO+M2,1014,22.184549951101417,0
F112022,20,EAO+M2,1015,331.7098445643678,0
F112022,20,EAO+M2,1016,1256.6561863096076,0
F112022,20,EAO+M2,1017,749.8827609441269,0
F112022,20,EAO+M2,1018,1.2983383385289926e-05,0
F112022,20,EAO+M2,1019,225.32973536838563,0
F112022,20,EAO+M2,1020,2.623191903694533e-07,0
