function,dim,variant,seed,err,iters,c1_acc,c2_acc
F92022,10,c2only|orig,1015,1.1154043022543192e-08,250,0,5424
F92022,10,c2only|orig,1016,1.4153101801639423e-08,250,0,5412
F92022,10,c2only|orig,1017,4.1109160520136356e-10,250,0,5331
F92022,10,c2only|orig,1018,2.6634552341420203e-09,250,0,5262
F92022,10,c2only|orig,1019,3.060131348320283e-08,250,0,5361
F92022,10,c2only|orig,1020,5.391029844759032e-09,250,0,5389
F92022,10,c2only|orig,1021,1.8153514247387648e-09,250,0,5609
F92022,10,c2only|orig,1022,7.839389581931755e-09,250,0,5341
F92022,10,c2only|orig,1023,359.09591083501255,250,0,5776
F92022,10,c2only|orig,1024,359.0950240137463,250,0,5393
F92022,10,c2only|orig,1025,1.7807906260713935e-09,250,0,5221
F92022,10,c2only|orig,1026,359.0943447970485,250,0,5322
F92022,10,c2only|orig,1027,1.4870238373987377e-10,250,0,4894
F92022,10,c2only|orig,1028,359.0951117532504,250,0,5825
F92022,10,c2only|orig,1029,1.4157649275148287e-08,250,0,5286
F102022,10,code3|orig,1000,222.1744017011806,166,28,3249
F102022,10,code3|orig,1001,223.34503252549848,166,29,3200
F102022,10,code3|orig,1002,221.3494277103664,166,27,3029
F102022,10,code3|orig,1003,222.68073990484982,166,29,2894
F102022,10,code3|orig,1004,221.12484366671333,166,26,3009
F102022,10,code3|orig,1005,223.7332364304266,166,25,3336
F102022,10,code3|orig,1006,226.86083373712836,166,31,2570
F102022,10,code3|orig,1007,326.33081638091744,166,22,1044
F102022,10,code3|orig,1008,222.47387669345335,166,28,3042
F102022,10,code3|orig,1009,223.458375268518,166,25,3526
F102022,10,code3|orig,1010,222.67177385726472,166,22,2887
F102022,10,code3|orig,1011,223.00446029555178,166,29,3353
F102022,10,code3|orig,1012,222.537687513322,166,28,3139
F102022,10,code3|orig,1013,222.4738766511823,166,30,2639
F102022,10,code3|orig,1014,328.4050657017201,166,28,2269
F102022,10,code3|orig,1015,220.8729810772561,166,36,2946
F102022,10,code3|orig,1016,223.07009206558587,166,37,3456
F102022,10,code3|orig,1017,220.87265085808758,166,31,3567
F102022,10,code3|orig,1018,223.23561086313748,166,25,2917
F102022,10,code3|orig,1019,221.1231963772957,166,24,3724
F102022,10,code3|orig,1020,229.92094813222502,166,31,3093
F102022,10,code3|orig,1021,222.53768757555918,166,21,3280
F102022,10,code3|orig,1022,221.12205755991135,166,28,2972
F102022,10,code3|orig,1023,221.34959479283862,166,27,3662
F102022,10,code3|orig,1024,220.87264975686503,166,27,2899
F102022,10,code3|orig,1025,222.17440078401341,166,34,3148
F102022,10,code3|orig,1026,223.00271123652146,166,38,2992
F102022,10,code3|orig,1027,222.53768749293795,166,26,3572
F102022,10,code3|orig,1028,228.16632138222212,166,28,3177
F102022,10,code3|orig,1029,222.47387664133657,166,28,3321
F102022,10,code3|centroid,1000,223.22724385304628,166,566,2619
F102022,10,code3|centroid,1001,221.625667771189,166,1004,2001
F102022,10,code3|centroid,1002,222.19800379326944,166,319,2762
F102022,10,code3|centroid,1003,220.9610006406415,166,743,1810
F102022,10,code3|centroid,1004,222.44094414026995,166,127,1796
F102022,10,code3|centroid,1005,223.00120911132944,166,791,2783
F102022,10,code3|centroid,1006,317.33271963962625,166,575,1593
F102022,10,code3|centroid,1007,223.00324332380933,166,836,2633
F102022,10,code3|centroid,1008,325.7591046932271,166,644,986
F102022,10,code3|centroid,1009,223.40429704105827,166,624,1977
F102022,10,code3|centroid,1010,318.2250259215716,166,729,1575
F102022,10,code3|centroid,1011,221.1220572825241,166,686,2057
F102022,10,code3|centroid,1012,222.06434591371817,166,358,2753
F102022,10,code3|centroid,1013,222.06295200101385,166,483,2264
F102022,10,code3|centroid,1014,222.06439505267144,166,284,2372
F102022,10,code3|centroid,1015,221.1220572825241,166,542,2208
F102022,10,code3|centroid,1016,222.5376874926992,166,805,2118
F102022,10,code3|centroid,1017,221.3494272349849,166,1088,1628
F102022,10,code3|centroid,1018,222.47387661441644,166,620,2036
F102022,10,code3|centroid,1019,221.3494272349849,166,1063,1397
F102022,10,code3|centroid,1020,222.15165065229667,166,947,1712
F102022,10,code3|centroid,1021,220.87264974898017,166,1224,1436
F102022,10,code3|centroid,1022,222.4324714761451,166,553,2610
F102022,10,code3|centroid,1023,223.13743887490773,166,454,2875
F102022,10,code3|centroid,1024,324.1099080704289,166,377,1717
F102022,10,code3|centroid,1025,221.19629065656363,166,669,2665
F102022,10,code3|centroid,1026,322.7382276901567,166,698,1039
F102022,10,code3|centroid,1027,222.4738766144169,166,1091,1400
F102022,10,code3|centroid,1028,221.1220572825241,166,1116,1335
F102022,10,code3|centroid,1029,223.73323643040703,166,711,1803
F102022,10,paper2|orig,1000,222.06886615778603,250,34,1223
F102022,10,paper2|orig,1001,221.42568006083638,250,32,1203
F102022,10,paper2|orig,1002,222.1037799992464,249,34,1544
F102022,10,paper2|orig,1003,220.8726497489797,250,41,2954
F102022,10,paper2|orig,1004,222.15165065229803,250,30,2459
F102022,10,paper2|orig,1005,222.07691861767944,249,32,1230
F102022,10,paper2|orig,1006,323.1911070435672,250,30,1424
F102022,10,paper2|orig,1007,222.47387661442053,250,26,2261
F102022,10,paper2|orig,1008,222.47387661441644,250,35,2608
F102022,10,paper2|orig,1009,220.8726497489797,249,33,2681
F102022,10,paper2|orig,1010,220.96100064192842,250,41,1972
F102022,10,paper2|orig,1011,221.12205728254503,250,28,2336
F102022,10,paper2|orig,1012,221.12205728252593,250,32,2517
F102022,10,paper2|orig,1013,222.0635850295539,250,38,1408
F102022,10,paper2|orig,1014,314.4966733257361,250,32,1353
F102022,10,paper2|orig,1015,314.9728282146384,250,43,1264
F102022,10,paper2|orig,1016,221.12205728252457,250,32,2643
F102022,10,paper2|orig,1017,221.58248600757224,249,41,1196
F102022,10,paper2|orig,1018,222.1516506522962,249,32,2728
F102022,10,paper2|orig,1019,222.4738766144169,250,37,2642
F102022,10,paper2|orig,1020,223.45837526833748,249,49,2659
F102022,10,paper2|orig,1021,222.53768749286928,250,34,3241
F102022,10,paper2|orig,1022,228.16632138199475,250,30,2494
F102022,10,paper2|orig,1023,222.15165065229576,249,32,2706
F102022,10,paper2|orig,1024,221.24653895388838,250,45,1059
F102022,10,paper2|orig,1025,220.87264974898017,250,44,2510
F102022,10,paper2|orig,1026,220.8726497489797,250,38,2565
F102022,10,paper2|orig,1027,222.5376874929434,250,36,2601
F102022,10,paper2|orig,1028,222.1516506522962,249,35,2810
F102022,10,paper2|orig,1029,222.1516506522962,250,28,2596
F102022,10,paper2|centroid,1000,220.8726497489797,249,359,2420
F102022,10,paper2|centroid,1001,221.1220572825241,249,537,2502
F102022,10,paper2|centroid,1002,220.87264974898198,250,330,2195
F102022,10,paper2|centroid,1003,222.1516506522962,249,479,2684
F102022,10,paper2|centroid,1004,220.87264974898017,249,1135,1750
F102022,10,paper2|centroid,1005,222.53768749269875,249,719,2165
F102022,10,paper2|centroid,1006,335.9782617001656,250,152,347
F102022,10,paper2|centroid,1007,314.9726276791266,250,883,1018
F102022,10,paper2|centroid,1008,323.2351244170259,250,157,802
F102022,10,paper2|centroid,1009,221.1220572825241,249,1212,2173
F102022,10,paper2|centroid,1010,221.12205728252457,249,324,2332
F102022,10,paper2|centroid,1011,220.8726497489797,249,1088,1935
F102022,10,paper2|centroid,1012,221.12205728252593,249,541,2461
F102022,10,paper2|centroid,1013,221.1220572825241,249,1504,2080
F102022,10,paper2|centroid,1014,324.20287016657494,250,125,536
F102022,10,paper2|centroid,1015,222.17440007751338,250,143,2803
F102022,10,paper2|centroid,1016,220.87264974898017,250,190,2502
F102022,10,paper2|centroid,1017,220.87264974898062,250,273,2508
F102022,10,paper2|centroid,1018,222.4738766144169,249,1137,1993
F102022,10,paper2|centroid,1019,220.8726497489797,249,1199,1808
F102022,10,paper2|centroid,1020,222.1516506522962,249,641,2232
F102022,10,paper2|centroid,1021,221.1220572825241,249,1107,1829
F102022,10,paper2|centroid,1022,220.8726497489797,249,799,2219
F102022,10,paper2|centroid,1023,222.47387661441644,248,1619,1414
F102022,10,paper2|centroid,1024,222.17440007749474,249,353,2377
F102022,10,paper2|centroid,1025,314.49667426595306,250,139,1292
F102022,10,paper2|centroid,1026,220.8726497489797,249,599,2250
F102022,10,paper2|centroid,1027,220.8726497489797,250,453,2434
F102022,10,paper2|centroid,1028,221.12205728252502,250,752,2378
F102022,10,paper2|centroid,1029,223.45837526833793,250,690,2860
F102022,10,c2only|orig,1000,222.1516506839048,250,0,4780
F102022,10,c2only|orig,1001,221.42374412869367,250,0,3604
F102022,10,c2only|orig,1002,223.07480260293687,250,0,4549
F102022,10,c2only|orig,1003,222.0631683491183,250,0,4125
F102022,10,c2only|orig,1004,221.4234918139,250,0,4000
F102022,10,c2only|orig,1005,223.45837526835203,250,0,4671
F102022,10,c2only|orig,1006,222.94744067489273,250,0,3601
F102022,10,c2only|orig,1007,222.1744000775061,250,0,4126
F102022,10,c2only|orig,1008,225.47336492590057,250,0,4621
F102022,10,c2only|orig,1009,222.53768749271512,250,0,4936
F102022,10,c2only|orig,1010,228.65507120635948,249,0,3776
F102022,10,c2only|orig,1011,223.22898099245685,250,0,4331
F102022,10,c2only|orig,1012,221.56867094246536,250,0,4194
F102022,10,c2only|orig,1013,223.3410186047954,250,0,4107
F102022,10,c2only|orig,1014,223.0009330134344,250,0,4189
F102022,10,c2only|orig,1015,222.5376874929384,250,0,5002
F102022,10,c2only|orig,1016,221.52375777746283,250,0,3839
F102022,10,c2only|orig,1017,222.10426765043485,250,0,4254
F102022,10,c2only|orig,1018,221.23776522841717,250,0,4607
F102022,10,c2only|orig,1019,222.19820125584783,250,0,4490
F102022,10,c2only|orig,1020,222.47387661442008,250,0,5257
F102022,10,c2only|orig,1021,222.15165065229758,249,0,4038
F102022,10,c2only|orig,1022,220.87264982753322,250,0,4885
F102022,10,c2only|orig,1023,223.45837526833793,249,0,3675
F102022,10,c2only|orig,1024,222.53768749350138,250,0,4447
F102022,10,c2only|orig,1025,223.07009206149996,250,0,4211
F102022,10,c2only|orig,1026,222.06407884251075,250,0,3934
F102022,10,c2only|orig,1027,221.12205728252684,249,0,3626
F102022,10,c2only|orig,1028,221.5249107861764,250,0,4859
F102022,10,c2only|orig,1029,221.12205728252457,249,0,2873
F112022,10,code3|orig,1000,9.585192856320646e-06,166,20,3711
F112022,10,code3|orig,1001,8.898273335944396e-07,166,35,3629
F112022,10,code3|orig,1002,876.0688983265504,166,31,3479
F112022,10,code3|orig,1003,2.060895803879248e-05,166,28,3852
F112022,10,code3|orig,1004,1.317437136094668e-05,166,20,3335
F112022,10,code3|orig,1005,7.344624464167282e-09,166,29,3301
F112022,10,code3|orig,1006,2.350693648622837e-07,166,43,3743
F112022,10,code3|orig,1007,2.3693991352047306e-05,166,23,3666
F112022,10,code3|orig,1008,0.011945248490974336,166,36,3565
F112022,10,code3|orig,1009,0.00013447733954308205,166,29,3667
F112022,10,code3|orig,1010,2.4431431029370287e-05,166,29,3863
F112022,10,code3|orig,1011,1.2181987585790921e-05,166,30,3435
F112022,10,code3|orig,1012,4.1178564515576e-05,166,45,3528
F112022,10,code3|orig,1013,3.0955879992689006e-07,166,28,3668
F112022,10,code3|orig,1014,1.0808566912601236e-06,166,24,3406
F112022,10,code3|orig,1015,6.243518737392151e-05,166,45,3508
F112022,10,code3|orig,1016,1.261732631974155e-05,166,40,3837
F112022,10,code3|orig,1017,5.181246933716466e-05,166,35,3865
F112022,10,code3|orig,1018,8.620295375294518e-07,166,36,3444
F112022,10,code3|orig,1019,4.1515760131005663e-05,166,26,3636
F112022,10,code3|orig,1020,6.87000510879443e-06,166,37,3495
F112022,10,code3|orig,1021,7.799867762514623e-05,166,49,3570
F112022,10,code3|orig,1022,1.3925300663686357e-06,166,28,3548
F112022,10,code3|orig,1023,6.130751944510848e-05,166,23,3572
F112022,10,code3|orig,1024,22.425596250340732,166,29,3450
F112022,10,code3|orig,1025,1.547962119730073e-05,166,31,3322
F112022,10,code3|orig,1026,1.395240360579919e-06,166,31,3610
F112022,10,code3|orig,1027,2.961161771963816e-05,166,25,3799
F112022,10,code3|orig,1028,0.00019469750668577035,166,31,3819
F112022,10,code3|orig,1029,1.9347534362168517e-05,166,29,3569
F112022,10,code3|centroid,1000,4.547473508864641e-13,166,1787,1567
F112022,10,code3|centroid,1001,9.094947017729282e-13,166,1725,1601
F112022,10,code3|centroid,1002,876.9248252571206,166,1091,1532
F112022,10,code3|centroid,1003,5.4569682106375694e-12,166,1782,1568
F112022,10,code3|centroid,1004,876.9933178731749,166,297,2656
F112022,10,code3|centroid,1005,877.2868931808684,166,235,2793
F112022,10,code3|centroid,1006,876.9932880498477,166,823,2854
F112022,10,code3|centroid,1007,9.094947017729282e-13,166,1834,1482
F112022,10,code3|centroid,1008,876.4586545161305,166,741,2449
F112022,10,code3|centroid,1009,9.094947017729282e-13,166,1752,1508
F112022,10,code3|centroid,1010,18.663738916603506,166,1568,1876
F112022,10,code3|centroid,1011,8.640199666842818e-12,166,942,2617
F112022,10,code3|centroid,1012,876.06889832655,166,920,1901
F112022,10,code3|centroid,1013,1.3642420526593924e-12,166,1782,1544
F112022,10,code3|centroid,1014,876.8461549324993,166,417,2478
F112022,10,code3|centroid,1015,1.3642420526593924e-12,166,1403,2160
F112022,10,code3|centroid,1016,1.3642420526593924e-12,166,1797,1523
F112022,10,code3|centroid,1017,1.3642420526593924e-12,166,1557,1705
F112022,10,code3|centroid,1018,876.924825257121,166,476,2255
F112022,10,code3|centroid,1019,4.547473508864641e-13,166,1776,1501
F112022,10,code3|centroid,1020,879.1472389878513,166,192,2374
F112022,10,code3|centroid,1021,877.2870530130249,166,221,2765
F112022,10,code3|centroid,1022,9.094947017729282e-13,166,1763,1559
F112022,10,code3|centroid,1023,1.3642420526593924e-12,166,1385,1910
F112022,10,code3|centroid,1024,1.3642420526593924e-12,166,1838,1527
F112022,10,code3|centroid,1025,876.0688983265495,166,584,2456
F112022,10,code3|centroid,1026,2.2737367544323206e-12,166,1823,1554
F112022,10,code3|centroid,1027,9.094947017729282e-13,166,1727,1496
F112022,10,code3|centroid,1028,876.9932866620784,166,764,2665
F112022,10,code3|centroid,1029,1.3642420526593924e-12,166,1777,1601
F112022,10,paper2|orig,1000,2.009528543567285e-09,250,33,3465
F112022,10,paper2|orig,1001,4.778394213644788e-08,250,31,2817
F112022,10,paper2|orig,1002,876.0688983265509,249,37,3527
F112022,10,paper2|orig,1003,4.975390766048804e-08,250,29,3052
F112022,10,paper2|orig,1004,3.171726348227821e-08,250,48,3023
F112022,10,paper2|orig,1005,1.982880348805338e-08,250,31,2945
F112022,10,paper2|orig,1006,3.984496288467199e-09,250,41,3505
F112022,10,paper2|orig,1007,7.327344064833596e-09,250,28,3231
F112022,10,paper2|orig,1008,6.663321983069181e-08,250,37,3076
F112022,10,paper2|orig,1009,8.262759365607053e-09,250,39,3079
F112022,10,paper2|orig,1010,1.0577423381619155e-09,250,27,3438
F112022,10,paper2|orig,1011,2.1978394215693697e-08,250,37,2913
F112022,10,paper2|orig,1012,1.420357875758782e-08,250,38,3061
F112022,10,paper2|orig,1013,2.418755684630014e-08,250,29,3108
F112022,10,paper2|orig,1014,3.0439878173638135e-08,250,34,2990
F112022,10,paper2|orig,1015,1.3124463293934241e-08,250,35,2951
F112022,10,paper2|orig,1016,8.672031981404871e-10,250,49,3413
F112022,10,paper2|orig,1017,9.24819687497802e-09,250,26,3164
F112022,10,paper2|orig,1018,3.936247594538145e-08,250,41,3006
F112022,10,paper2|orig,1019,1.9532308215275407e-08,250,32,3317
F112022,10,paper2|orig,1020,4.0018676372710615e-08,250,29,3051
F112022,10,paper2|orig,1021,4.06407707487233e-09,250,41,3202
F112022,10,paper2|orig,1022,2.9746843210887164e-08,250,34,3534
F112022,10,paper2|orig,1023,8.931237971410155e-09,250,30,3058
F112022,10,paper2|orig,1024,1.0486473911441863e-08,250,30,3555
F112022,10,paper2|orig,1025,882.3583237850889,249,34,3818
F112022,10,paper2|orig,1026,3.357763489475474e-08,250,28,3017
F112022,10,paper2|orig,1027,2.319211489520967e-09,250,36,3499
F112022,10,paper2|orig,1028,1.8905211618402973e-08,250,46,3095
F112022,10,paper2|orig,1029,6.860318535473198e-09,250,30,3450
F112022,10,paper2|centroid,1000,9.094947017729282e-13,249,2435,1534
F112022,10,paper2|centroid,1001,877.2869934495648,249,430,1211
F112022,10,paper2|centroid,1002,876.9935373100475,249,718,1503
F112022,10,paper2|centroid,1003,9.094947017729282e-13,249,2580,1525
F112022,10,paper2|centroid,1004,876.9248252571242,248,1931,1128
F112022,10,paper2|centroid,1005,1.8189894035458565e-12,249,2724,1507
F112022,10,paper2|centroid,1006,9.094947017729282e-13,249,2548,1531
F112022,10,paper2|centroid,1007,2.7284841053187847e-12,249,2559,1482
F112022,10,paper2|centroid,1008,876.0688983265477,248,1758,1182
F112022,10,paper2|centroid,1009,2.7284841053187847e-12,249,1250,2436
F112022,10,paper2|centroid,1010,1.8189894035458565e-12,249,2610,1413
F112022,10,paper2|centroid,1011,877.2869367205872,249,435,1202
F112022,10,paper2|centroid,1012,876.9248252571219,248,1696,1545
F112022,10,paper2|centroid,1013,9.094947017729282e-13,249,2611,1505
F112022,10,paper2|centroid,1014,876.0688983265482,249,1119,1464
F112022,10,paper2|centroid,1015,876.0688983265486,249,543,2761
F112022,10,paper2|centroid,1016,21.893922027527424,248,1744,1377
F112022,10,paper2|centroid,1017,4.547473508864641e-13,249,2609,1636
F112022,10,paper2|centroid,1018,876.924825257121,248,2020,1089
F112022,10,paper2|centroid,1019,4.547473508864641e-13,249,2516,1468
F112022,10,paper2|centroid,1020,1.3793851394439116e-08,250,120,3068
F112022,10,paper2|centroid,1021,876.4586879277244,250,1113,1289
F112022,10,paper2|centroid,1022,4.547473508864641e-13,249,2447,1413
F112022,10,paper2|centroid,1023,1.3642420526593924e-12,249,2559,1507
F112022,10,paper2|centroid,1024,9.094947017729282e-13,249,2506,1443
F112022,10,paper2|centroid,1025,876.0688983265522,249,870,2368
F112022,10,paper2|centroid,1026,9.094947017729282e-13,249,2829,1620
F112022,10,paper2|centroid,1027,1.3642420526593924e-12,249,2613,1504
F112022,10,paper2|centroid,1028,4.547473508864641e-13,249,2571,1520
F112022,10,paper2|centroid,1029,9.094947017729282e-13,249,2495,1485
F112022,10,c2only|orig,1000,5.497895472217351e-10,250,0,5551
F112022,10,c2only|orig,1001,1.9871094991685823e-08,250,0,5402
F112022,10,c2only|orig,1002,2.928572939708829e-10,250,0,5362
F112022,10,c2only|orig,1003,1.6681042325217277e-08,250,0,5493
F112022,10,c2only|orig,1004,2.647539076860994e-09,250,0,5533
F112022,10,c2only|orig,1005,9.276845958083868e-11,250,0,5367
F112022,10,c2only|orig,1006,3.761306288652122e-08,250,0,5410
F112022,10,c2only|orig,1007,2.191245584981516e-08,250,0,5409
F112022,10,c2only|orig,1008,8.595347935624886e-07,250,0,5437
F112022,10,c2only|orig,1009,8.08950062491931e-08,250,0,5260
F112022,10,c2only|orig,1010,3.3855940273497254e-09,250,0,5299
F112022,10,c2only|orig,1011,5.866240826435387e-11,250,0,5303
F112022,10,c2only|orig,1012,3.200966602889821e-09,250,0,5408
F112022,10,c2only|orig,1013,6.667232810286805e-08,250,0,5836
F112022,10,c2only|orig,1014,4.702496880781837e-08,250,0,5379
F112022,10,c2only|orig,1015,4.779394657816738e-10,250,0,5301
