alg,problem,seed,f,viol,nfe,x
HHO,welded,2051,1.876104286627755,0.0,15029,"[0.125106, 5.843219, 9.035258, 0.205792]"
HHO,welded,2052,2.5031495678108673,0.0,15029,"[0.235144, 3.681451, 6.272719, 0.42697]"
HHO,welded,2053,2.202365025507653,0.0,15029,"[0.343724, 2.323, 6.946722, 0.348136]"
HHO,welded,2054,2.2546173261785887,0.0,15029,"[0.125575, 6.690618, 7.821649, 0.274608]"
HHO,welded,2055,3.8126143165746864,0.0,15030,"[0.319078, 3.435945, 4.113225, 0.992991]"
EAO,reducer,2026,2994.471066152627,0.0,15030,"[3.5, 0.7, 17.496296, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2027,2994.471066148092,0.0,15030,"[3.5, 0.7, 17.36131, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2028,2994.471066147644,0.0,15030,"[3.5, 0.7, 17.356608, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2029,2994.471066147654,0.0,15030,"[3.5, 0.7, 17.115874, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2030,2994.4710661672584,0.0,15030,"[3.5, 0.7, 17.407792, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2031,2994.4710661474887,0.0,15030,"[3.5, 0.7, 17.160476, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2032,2994.47106615023,0.0,15030,"[3.5, 0.7, 17.116263, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2033,2994.4710661491176,0.0,15030,"[3.5, 0.7, 17.015026, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2034,2994.471066158222,0.0,15030,"[3.5, 0.7, 17.032948, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2035,2994.4710661471363,0.0,15030,"[3.5, 0.7, 17.320156, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2036,2994.471066147118,0.0,15030,"[3.5, 0.7, 17.345722, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2037,2994.4710661486047,0.0,15030,"[3.5, 0.7, 17.157182, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2038,2994.4710661473987,0.0,15030,"[3.5, 0.7, 17.205142, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2039,2994.471066147512,0.0,15030,"[3.5, 0.7, 17.414214, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2040,2994.4710661496933,0.0,15030,"[3.5, 0.7, 17.439647, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2041,2994.471070917106,0.0,15030,"[3.5, 0.7, 17.310937, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2042,2994.471066172303,0.0,15030,"[3.5, 0.7, 17.084762, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2043,2994.4710661474824,0.0,15030,"[3.5, 0.7, 17.346686, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2044,2994.471066148179,0.0,15030,"[3.5, 0.7, 17.195516, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2045,2994.471066168898,0.0,15030,"[3.5, 0.7, 17.46565, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2046,2994.4710661574823,0.0,15030,"[3.5, 0.7, 17.444214, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2047,2994.471066147807,0.0,15030,"[3.5, 0.7, 17.026748, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2048,2994.4710661853824,0.0,15030,"[3.5, 0.7, 17.384722, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2049,2994.4710661495405,0.0,15030,"[3.5, 0.7, 17.000039, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2050,2994.4710914089274,0.0,15030,"[3.5, 0.7, 17.077243, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2051,2994.4710661491877,0.0,15030,"[3.5, 0.7, 17.052398, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2052,2994.471066159485,0.0,15030,"[3.5, 0.7, 17.004932, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2053,2994.47106614693,0.0,15030,"[3.5, 0.7, 17.044366, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2054,2994.471066148397,0.0,15030,"[3.5, 0.7, 17.39954, 7.3, 7.71532, 3.350215, 5.286654]"
EAO,reducer,2055,2994.4710661475597,0.0,15030,"[3.5, 0.7, 17.369263, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2026,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.006427, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2027,2994.471066159354,0.0,15030,"[3.5, 0.7, 17.068137, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2028,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.398031, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2029,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.058274, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2030,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.076884, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2031,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.138079, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2032,2994.471066146841,0.0,15030,"[3.5, 0.7, 17.00246, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2033,2994.4710661468216,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2034,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.263303, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2035,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.296128, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2036,2994.471066146822,0.0,15030,"[3.5, 0.7, 17.007783, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2037,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.080945, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2038,2994.4710661468207,0.0,15030,"[3.5, 0.7, 17.026293, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2039,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.070276, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2040,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.140068, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2041,2994.4710661468216,0.0,15030,"[3.5, 0.7, 17.0045, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2042,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.005062, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2043,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.04154, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2044,2994.471066146824,0.0,15030,"[3.5, 0.7, 17.384271, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2045,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.045664, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2046,2994.4710661468207,0.0,15030,"[3.5, 0.7, 17.283057, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2047,2994.4710661468253,0.0,15030,"[3.5, 0.7, 17.016492, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2048,2994.4710661468534,0.0,15030,"[3.5, 0.7, 17.480991, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2049,2994.471066146871,0.0,15030,"[3.5, 0.7, 17.052989, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2050,2994.471066146822,0.0,15030,"[3.5, 0.7, 17.000001, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2051,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.007571, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2052,2994.4710661473096,0.0,15030,"[3.5, 0.7, 17.001847, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2053,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.067483, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2054,2994.4710661468243,0.0,15030,"[3.5, 0.7, 17.457399, 7.3, 7.71532, 3.350215, 5.286654]"
RS-EAO,reducer,2055,2994.4710661468202,0.0,15030,"[3.5, 0.7, 17.150134, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2026,3007.4365521536424,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 8.3, 3.350215, 5.286859]"
AS-ABMO,reducer,2027,2994.471066147024,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2028,2994.471066153296,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2029,3003.804920569415,0.0,15030,"[3.5, 0.7, 17.0, 8.3, 7.71532, 3.352207, 5.286654]"
AS-ABMO,reducer,2030,2994.471066146826,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2031,5436.554585039645,0.0,15030,"[3.5, 0.7, 28.0, 7.3, 7.714414, 3.345897, 5.285831]"
AS-ABMO,reducer,2032,2994.4710661972526,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2033,2994.471066149043,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2034,2994.4710674497287,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2035,3003.804902607078,0.0,15030,"[3.5, 0.7, 17.0, 8.3, 7.71532, 3.352207, 5.286654]"
AS-ABMO,reducer,2036,3007.4365521536424,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 8.3, 3.350215, 5.286859]"
AS-ABMO,reducer,2037,3007.4365521536424,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 8.3, 3.350215, 5.286859]"
AS-ABMO,reducer,2038,2994.4723299244793,0.0,15030,"[3.500001, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2039,2994.4710661483873,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2040,3003.804902608878,0.0,15030,"[3.5, 0.7, 17.0, 8.3, 7.71532, 3.352207, 5.286654]"
AS-ABMO,reducer,2041,3007.4365532549455,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 8.3, 3.350215, 5.286859]"
AS-ABMO,reducer,2042,2994.4710661527383,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2043,2994.4710661495587,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2044,5169.571900289634,0.0,15030,"[3.5, 0.7, 27.0, 7.3, 7.714454, 3.346088, 5.285867]"
AS-ABMO,reducer,2045,2994.471066146823,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2046,3007.4365521536424,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 8.3, 3.350215, 5.286859]"
AS-ABMO,reducer,2047,2994.4712374189285,0.0,15030,"[3.5, 0.7, 17.0, 7.300018, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2048,3016.7703886138283,0.0,15030,"[3.5, 0.7, 17.0, 8.3, 8.3, 3.352207, 5.286859]"
AS-ABMO,reducer,2049,3033.7485257019343,0.0,15030,"[3.6, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2050,2994.4710661628783,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2051,3003.8049026070794,0.0,15030,"[3.5, 0.7, 17.0, 8.3, 7.71532, 3.352207, 5.286654]"
AS-ABMO,reducer,2052,3003.804902687255,0.0,15030,"[3.5, 0.7, 17.0, 8.3, 7.71532, 3.352207, 5.286654]"
AS-ABMO,reducer,2053,2994.4710661493677,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2054,2994.4710661724516,0.0,15030,"[3.5, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
AS-ABMO,reducer,2055,3033.748525701934,0.0,15030,"[3.6, 0.7, 17.0, 7.3, 7.71532, 3.350215, 5.286654]"
GWO,reducer,2026,3013.551206886018,0.0,15030,"[3.501981, 0.700209, 17.034818, 7.707751, 8.206827, 3.361094, 5.286921]"
GWO,reducer,2027,3006.657644350828,0.0,15030,"[3.505197, 0.7, 17.093625, 7.566252, 7.9236, 3.358752, 5.288277]"
GWO,reducer,2028,3014.521906282165,0.0,15030,"[3.503784, 0.7, 17.340607, 7.833589, 8.248546, 3.358, 5.286883]"
GWO,reducer,2029,3004.940956989727,0.0,15030,"[3.503127, 0.700154, 17.014697, 7.345759, 8.039973, 3.352247, 5.287434]"
GWO,reducer,2030,3009.1098608928805,0.0,15030,"[3.507298, 0.7, 17.220694, 7.308699, 8.153995, 3.357127, 5.287126]"
GWO,reducer,2031,3002.2757336794634,0.0,15030,"[3.501038, 0.7, 17.318625, 7.725558, 7.832166, 3.353678, 5.286952]"
GWO,reducer,2032,3008.1003934285836,0.0,15030,"[3.501753, 0.70018, 17.026038, 7.581285, 8.048383, 3.358408, 5.287019]"
GWO,reducer,2033,3012.012811154743,0.0,15030,"[3.505096, 0.700151, 17.18444, 7.593148, 8.24198, 3.351897, 5.287093]"
GWO,reducer,2034,3008.6920548167927,0.0,15030,"[3.504152, 0.700014, 17.331725, 7.968583, 7.876358, 3.360111, 5.287494]"
GWO,reducer,2035,3003.5529026763334,0.0,15030,"[3.503389, 0.7, 17.021516, 7.356871, 7.962627, 3.357008, 5.286787]"
GWO,reducer,2036,3002.7892497107305,0.0,15030,"[3.50108, 0.7, 17.029376, 7.415823, 7.99166, 3.352659, 5.28694]"
GWO,reducer,2037,3007.312798231731,0.0,15030,"[3.501237, 0.7, 17.001698, 7.721553, 7.779063, 3.376927, 5.287158]"
GWO,reducer,2038,2999.258780514865,0.0,15030,"[3.501211, 0.7, 17.033513, 7.397188, 7.778397, 3.357868, 5.286831]"
GWO,reducer,2039,3006.918585674701,0.0,15030,"[3.500793, 0.7, 17.17043, 8.286067, 7.77978, 3.35692, 5.287098]"
GWO,reducer,2040,3010.1997150113116,0.0,15030,"[3.501893, 0.7, 17.099405, 7.631509, 8.170218, 3.357709, 5.286889]"
GWO,reducer,2041,3007.582387361774,0.0,15030,"[3.507407, 0.7, 17.136597, 7.682406, 7.973118, 3.352018, 5.287767]"
GWO,reducer,2042,3008.270424906934,0.0,15030,"[3.500933, 0.7, 17.33147, 8.247261, 7.785764, 3.362736, 5.287081]"
GWO,reducer,2043,2998.825624244537,0.0,15030,"[3.501744, 0.700063, 17.043266, 7.310438, 7.858323, 3.350684, 5.286709]"
GWO,reducer,2044,3008.993085373043,0.0,15030,"[3.502468, 0.7, 17.0, 8.231135, 7.780321, 3.364523, 5.286947]"
GWO,reducer,2045,3004.745788350595,0.0,15030,"[3.501214, 0.70015, 17.085185, 7.59095, 7.939709, 3.352612, 5.288247]"
GWO,reducer,2046,3004.7474036129834,0.0,15030,"[3.500305, 0.7, 17.079462, 7.399428, 8.023467, 3.356342, 5.288141]"
GWO,reducer,2047,3003.449584057634,0.0,15030,"[3.501516, 0.7, 17.018871, 7.683205, 7.907293, 3.351126, 5.287529]"
GWO,reducer,2048,3016.2196465497714,0.0,15030,"[3.504824, 0.7, 17.01389, 8.130027, 8.170866, 3.353155, 5.28943]"
GWO,reducer,2049,3012.361994410278,0.0,15030,"[3.500705, 0.7, 17.246753, 7.567245, 8.127786, 3.370458, 5.288198]"
GWO,reducer,2050,3011.3131333360516,0.0,15030,"[3.504444, 0.7, 17.061207, 7.623347, 8.214294, 3.354649, 5.286896]"
GWO,reducer,2051,3009.415360106467,0.0,15030,"[3.509687, 0.700156, 17.018524, 7.38735, 8.113243, 3.352671, 5.287127]"
GWO,reducer,2052,3005.6796379405496,0.0,15030,"[3.50168, 0.7, 17.342028, 8.015227, 7.862514, 3.353013, 5.287108]"
GWO,reducer,2053,3006.5191217826277,0.0,15030,"[3.500632, 0.7, 17.0, 7.981293, 7.859561, 3.356181, 5.288356]"
GWO,reducer,2054,3003.6073290005174,0.0,15030,"[3.502691, 0.7, 17.103163, 7.799949, 7.817732, 3.353553, 5.287541]"
GWO,reducer,2055,3013.5079086026,0.0,15030,"[3.506163, 0.700094, 17.088736, 7.726866, 8.251114, 3.352111, 5.286934]"
WOA,reducer,2026,4703.261125252458,0.0,15030,"[3.501316, 0.7, 25.277375, 8.059768, 8.041952, 3.347234, 5.325637]"
WOA,reducer,2027,4788.843780015009,0.0,15030,"[3.599037, 0.7, 24.867484, 7.3, 7.870236, 3.485577, 5.28598]"
WOA,reducer,2028,5125.158410094853,0.0003188077341918136,15030,"[3.6, 0.728457, 24.578516, 8.3, 7.608962, 3.679968, 5.280862]"
WOA,reducer,2029,4250.2669034330165,0.0,15030,"[3.526502, 0.7, 22.698352, 7.3, 8.209411, 3.455094, 5.286157]"
WOA,reducer,2030,3184.443798355096,0.0,15030,"[3.5, 0.7, 17.0, 7.683185, 8.013441, 3.791662, 5.3658]"
WOA,reducer,2031,5317.5432089609585,0.0,15030,"[3.500001, 0.7, 27.282682, 7.584637, 8.153214, 3.78929, 5.296771]"
WOA,reducer,2032,3746.5177432741857,0.00039672514801215094,15030,"[3.6, 0.729694, 18.75783, 8.007557, 7.599824, 3.9, 5.280391]"
WOA,reducer,2033,3120.2521952072198,0.0,15030,"[3.530494, 0.705743, 17.0, 7.601864, 7.855145, 3.35067, 5.412107]"
WOA,reducer,2034,5637.839031962937,0.0,15030,"[3.536342, 0.7, 27.50106, 8.180066, 8.154879, 3.831142, 5.285888]"
WOA,reducer,2035,4954.4258851735785,0.0,15030,"[3.521358, 0.70033, 25.74518, 7.3, 7.720575, 3.420598, 5.285909]"
WOA,reducer,2036,4119.994025668086,0.0,15030,"[3.508339, 0.7, 21.905153, 7.620343, 8.12547, 3.802785, 5.286215]"
WOA,reducer,2037,5781.798811263927,0.0,15030,"[3.6, 0.703928, 28.0, 8.3, 8.3, 3.9, 5.285903]"
WOA,reducer,2038,4461.320874140885,0.0,15030,"[3.599372, 0.717285, 22.638404, 7.66961, 8.296386, 3.488912, 5.286137]"
WOA,reducer,2039,5377.444763735522,0.0,15030,"[3.500001, 0.7, 27.332241, 7.604541, 8.120729, 3.794159, 5.386963]"
WOA,reducer,2040,4593.032962051483,0.0,15030,"[3.548863, 0.707834, 24.18451, 7.722523, 7.714805, 3.562727, 5.285991]"
WOA,reducer,2041,4305.095703073984,0.00034032584333760986,15030,"[3.6, 0.728927, 21.7101, 7.673069, 7.607464, 3.529357, 5.280703]"
WOA,reducer,2042,3139.8189145141514,0.0,15030,"[3.5, 0.7, 17.0, 8.202214, 8.194854, 3.420944, 5.450709]"
WOA,reducer,2043,3208.080968526379,0.0,15030,"[3.580819, 0.7, 17.0, 8.274791, 8.274791, 3.883052, 5.286851]"
WOA,reducer,2044,5395.751313694188,0.0,15030,"[3.6, 0.719903, 25.635924, 8.074806, 8.105426, 3.9, 5.285933]"
WOA,reducer,2045,6026.899724145627,0.00037564505931275466,15030,"[3.6, 0.729554, 27.601021, 7.581271, 7.603534, 3.787861, 5.279918]"
WOA,reducer,2046,4715.04008673538,0.0,15030,"[3.590978, 0.716958, 23.522526, 7.797244, 7.715311, 3.579357, 5.285975]"
WOA,reducer,2047,3184.3360443378697,0.0,15030,"[3.59359, 0.714794, 17.0, 7.485931, 7.801336, 3.639478, 5.286629]"
WOA,reducer,2048,5338.335083782736,0.0,15030,"[3.500001, 0.7, 27.194041, 7.881942, 8.023446, 3.792396, 5.326711]"
WOA,reducer,2049,3838.3954324894935,0.0,15030,"[3.578078, 0.7, 20.848503, 8.236176, 8.184547, 3.349084, 5.310169]"
WOA,reducer,2050,5271.609789719033,0.0,15030,"[3.5, 0.7, 27.219612, 8.070503, 8.048856, 3.521883, 5.348055]"
WOA,reducer,2051,4195.3617719853855,0.0,15030,"[3.599999, 0.719952, 22.438932, 7.343018, 7.795948, 3.364865, 5.286105]"
WOA,reducer,2052,5925.13621655961,0.0004512850116806607,15030,"[3.6, 0.730377, 28.0, 8.3, 7.592111, 3.385031, 5.279507]"
WOA,reducer,2053,5326.802971896021,0.0,15030,"[3.509299, 0.7, 26.901634, 8.026291, 8.087951, 3.799168, 5.285919]"
WOA,reducer,2054,3376.883903376926,0.0,15030,"[3.588468, 0.7, 17.92718, 7.855213, 7.716881, 3.887502, 5.286515]"
WOA,reducer,2055,3153.9318221966128,0.0,15030,"[3.509945, 0.7, 17.151392, 8.24208, 7.794226, 3.837392, 5.286682]"
SCA,reducer,2026,3125.8295173965553,0.0,15030,"[3.6, 0.7, 17.0, 7.3, 8.3, 3.446281, 5.370163]"
SCA,reducer,2027,3201.235641477573,0.0,15030,"[3.6, 0.7, 17.0, 7.795552, 8.3, 3.383205, 5.5]"
SCA,reducer,2028,3083.6078679172942,0.0,15030,"[3.568751, 0.7, 17.0, 7.3, 8.3, 3.383957, 5.349507]"
SCA,reducer,2029,3157.8868366740544,0.0,15030,"[3.6, 0.7, 17.357595, 7.510158, 8.14752, 3.389268, 5.443217]"
SCA,reducer,2030,3129.9110736438192,0.0,15030,"[3.6, 0.7, 17.099561, 7.592607, 8.3, 3.45936, 5.36683]"
SCA,reducer,2031,3142.4676253365983,0.0,15030,"[3.6, 0.7, 17.272967, 7.520169, 8.256696, 3.445579, 5.393991]"
SCA,reducer,2032,3196.6898373804247,0.0,15030,"[3.6, 0.7, 17.099628, 7.3, 8.3, 3.382854, 5.5]"
SCA,reducer,2033,3193.4110047189115,0.0,15030,"[3.6, 0.7, 17.0, 7.3, 8.3, 3.370136, 5.5]"
SCA,reducer,2034,3135.5024579710116,0.0,15030,"[3.6, 0.7, 17.0, 8.269327, 8.3, 3.61826, 5.295019]"
SCA,reducer,2035,3190.672941331703,0.0,15030,"[3.6, 0.7, 17.0, 7.3, 8.137209, 3.426959, 5.480033]"
SCA,reducer,2036,3108.968050992097,0.0,15030,"[3.6, 0.7, 17.0, 7.310368, 8.3, 3.460471, 5.33842]"
SCA,reducer,2037,3084.5346966708007,0.0,15030,"[3.6, 0.7, 17.0, 7.3, 8.3, 3.352502, 5.344553]"
SCA,reducer,2038,3113.213535036331,0.0,15030,"[3.6, 0.7, 17.0, 7.3, 8.3, 3.409648, 5.365783]"
SCA,reducer,2039,3166.5846069166223,0.0,15030,"[3.542253, 0.7, 17.024326, 7.3, 8.3, 3.353126, 5.5]"
SCA,reducer,2040,3178.290062441293,0.0,15030,"[3.549165, 0.7, 17.0, 8.047359, 8.3, 3.362436, 5.5]"
SCA,reducer,2041,3195.7081201341057,0.0,15030,"[3.6, 0.7, 17.0, 7.3, 8.3, 3.379056, 5.5]"
SCA,reducer,2042,3165.88905724227,0.0,15030,"[3.6, 0.7, 17.0, 8.3, 8.3, 3.604416, 5.347936]"
SCA,reducer,2043,3176.8948424103805,0.0,15030,"[3.538593, 0.7, 17.0, 7.3, 8.143162, 3.412724, 5.5]"
SCA,reducer,2044,3171.260824155053,0.0,15030,"[3.511973, 0.7, 17.0, 7.3, 8.3, 3.416452, 5.5]"
SCA,reducer,2045,3133.959350038677,0.0,15030,"[3.6, 0.7, 17.0, 8.3, 8.3, 3.569587, 5.31466]"
SCA,reducer,2046,3091.7063305733363,0.0,15030,"[3.523049, 0.7, 17.0, 7.3, 8.3, 3.408181, 5.379348]"
SCA,reducer,2047,3197.6431418361212,0.0,15030,"[3.6, 0.7, 17.0, 7.3, 8.3, 3.386533, 5.5]"
SCA,reducer,2048,3119.5696213896654,0.0,15030,"[3.6, 0.7, 17.0, 8.3, 7.803023, 3.509079, 5.336574]"
SCA,reducer,2049,3189.2335677135716,0.0,15030,"[3.6, 0.7, 17.154828, 7.3, 8.3, 3.540177, 5.426509]"
SCA,reducer,2050,3148.7812951620194,0.0,15030,"[3.6, 0.7, 17.0, 8.3, 8.3, 3.647824, 5.301219]"
SCA,reducer,2051,3200.33298073048,0.0,15030,"[3.502088, 0.7, 17.0, 7.3, 8.3, 3.536448, 5.5]"
SCA,reducer,2052,3138.2260786150414,0.0,15030,"[3.6, 0.7, 17.0, 8.206343, 8.3, 3.623611, 5.297763]"
SCA,reducer,2053,3177.1076665837113,0.0,15030,"[3.6, 0.702463, 17.0, 8.3, 8.3, 3.726366, 5.289155]"
SCA,reducer,2054,3082.436272813068,0.0,15030,"[3.569283, 0.7, 17.0, 7.946208, 8.204921, 3.444994, 5.316586]"
SCA,reducer,2055,3178.7732493737353,0.0,15030,"[3.549308, 0.7, 17.031194, 7.3, 8.3, 3.389786, 5.5]"
HHO,reducer,2026,3563.2377638033176,0.0,15029,"[3.505983, 0.7, 19.645403, 7.95407, 7.756749, 3.351357, 5.286303]"
HHO,reducer,2027,4431.495234265201,0.0,15029,"[3.500067, 0.7, 23.966601, 7.408352, 7.879331, 3.363582, 5.286033]"
HHO,reducer,2028,5501.7242485116585,0.0,15029,"[3.5, 0.7, 27.813224, 8.249419, 7.92398, 3.532687, 5.287561]"
HHO,reducer,2029,4921.090898325169,0.0,15029,"[3.501843, 0.7, 25.683807, 7.3, 8.048453, 3.346301, 5.286614]"
HHO,reducer,2030,3983.6935746401323,0.0,15029,"[3.5, 0.7, 21.720421, 7.3, 7.737581, 3.400364, 5.28614]"
HHO,reducer,2031,5189.521828132184,0.0,15029,"[3.500166, 0.7, 27.142269, 7.420566, 8.092904, 3.386347, 5.285919]"
HHO,reducer,2032,3416.347945314597,0.0,15029,"[3.500265, 0.7, 18.734925, 8.015166, 7.715034, 3.540839, 5.286395]"
HHO,reducer,2033,3003.709842416145,0.0,15029,"[3.5, 0.7, 17.000169, 7.660578, 7.795558, 3.350916, 5.293124]"
HHO,reducer,2034,3429.4843120267406,0.0,15029,"[3.500076, 0.7, 19.312495, 8.141125, 8.093379, 3.553311, 5.286499]"
HHO,reducer,2035,3973.665738740691,0.0,15029,"[3.500398, 0.7, 22.399662, 7.669664, 7.730628, 3.347887, 5.286403]"
HHO,reducer,2036,3477.22015368768,0.0,15029,"[3.5, 0.7, 19.430908, 7.510308, 8.130714, 3.727505, 5.287478]"
HHO,reducer,2037,3367.9895872365096,0.0,15030,"[3.500842, 0.7, 18.998792, 7.476452, 8.091237, 3.349807, 5.286499]"
HHO,reducer,2038,3562.610299177269,0.0,15029,"[3.5, 0.7, 20.090349, 7.306686, 8.092736, 3.349334, 5.288698]"
HHO,reducer,2039,4951.013734576181,0.0,15029,"[3.500047, 0.7, 25.504799, 7.552026, 7.778253, 3.480826, 5.285919]"
HHO,reducer,2040,3972.678987530857,0.0,15029,"[3.5, 0.7, 22.182437, 7.3, 7.723123, 3.357837, 5.286655]"
