alg,fid,dim,iter,err
RS-EAO,7,20,12,1185.716292921263
RS-EAO,7,20,13,1092.254401584703
RS-EAO,7,20,14,1013.5442166981804
RS-EAO,7,20,15,958.8038653706899
RS-EAO,7,20,16,884.6160856870745
RS-EAO,7,20,17,811.1957614152157
RS-EAO,7,20,18,769.1896196161706
RS-EAO,7,20,19,658.3249562069325
RS-EAO,7,20,20,646.8558623036195
RS-EAO,7,20,21,599.4194264188263
RS-EAO,7,20,22,584.3584712461009
RS-EAO,7,20,23,579.1722413777172
RS-EAO,7,20,24,535.1978677902173
RS-EAO,7,20,25,511.1862949897336
RS-EAO,7,20,26,494.01706170584566
RS-EAO,7,20,27,484.9378465013299
RS-EAO,7,20,28,443.72130112223067
RS-EAO,7,20,29,422.0217702881307
RS-EAO,7,20,30,397.3272218094594
RS-EAO,7,20,31,397.3272218094594
RS-EAO,7,20,32,379.5172574943183
RS-EAO,7,20,33,329.4747387141392
RS-EAO,7,20,34,328.48617963899414
RS-EAO,7,20,35,319.55735156809305
RS-EAO,7,20,36,319.55735156809305
RS-EAO,7,20,37,307.14151328986054
RS-EAO,7,20,38,307.14151328986054
RS-EAO,7,20,39,271.3990377212897
RS-EAO,7,20,40,257.00009105972026
RS-EAO,7,20,41,257.00009105972026
RS-EAO,7,20,42,224.2344838087297
RS-EAO,7,20,43,224.2344838087297
RS-EAO,7,20,44,199.6505947901228
RS-EAO,7,20,45,187.65718347468032
RS-EAO,7,20,46,183.73403733496298
RS-EAO,7,20,47,179.95029140795987
RS-EAO,7,20,48,179.95029140795987
RS-EAO,7,20,49,179.95029140795987
RS-EAO,7,20,50,179.95029140795987
RS-EAO,7,20,51,176.9860897105873
RS-EAO,7,20,52,154.4811690863769
RS-EAO,7,20,53,154.4811690863769
RS-EAO,7,20,54,153.53571967473977
RS-EAO,7,20,55,153.53571967473977
RS-EAO,7,20,56,152.4692644741092
RS-EAO,7,20,57,143.33445989994698
RS-EAO,7,20,58,143.33445989994698
RS-EAO,7,20,59,136.97159583010898
RS-EAO,7,20,60,136.97159583010898
RS-EAO,7,20,61,136.97159583010898
RS-EAO,7,20,62,130.17921468904842
RS-EAO,7,20,63,129.42917554117275
RS-EAO,7,20,64,113.02916838519923
RS-EAO,7,20,65,100.63811409491268
RS-EAO,7,20,66,100.63811409491268
RS-EAO,7,20,67,100.13722513244579
RS-EAO,7,20,68,100.13722513244579
RS-EAO,7,20,69,100.13722513244579
RS-EAO,7,20,70,100.13722513244579
RS-EAO,7,20,71,100.08919043919036
RS-EAO,7,20,72,94.89587623446278
RS-EAO,7,20,73,94.89587623446278
RS-EAO,7,20,74,94.89587623446278
RS-EAO,7,20,75,94.89587623446278
RS-EAO,7,20,76,94.89587623446278
RS-EAO,7,20,77,92.85572539267719
RS-EAO,7,20,78,90.15499267383598
RS-EAO,7,20,79,90.15499267383598
RS-EAO,7,20,80,90.15499267383598
RS-EAO,7,20,81,90.15499267383598
RS-EAO,7,20,82,87.3688151070337
RS-EAO,7,20,83,85.72817133019566
RS-EAO,7,20,84,85.72817133019566
RS-EAO,7,20,85,85.72817133019566
RS-EAO,7,20,86,85.72817133019566
RS-EAO,7,20,87,85.72817133019566
RS-EAO,7,20,88,85.72817133019566
RS-EAO,7,20,89,85.72817133019566
RS-EAO,7,20,90,85.72817133019566
RS-EAO,7,20,91,85.72817133019566
RS-EAO,7,20,92,85.72817133019566
RS-EAO,7,20,93,85.72817133019566
RS-EAO,7,20,94,83.75793885543635
RS-EAO,7,20,95,83.75793885543635
RS-EAO,7,20,96,83.75793885543635
RS-EAO,7,20,97,83.75793885543635
RS-EAO,7,20,98,83.75793885543635
RS-EAO,7,20,99,83.75793885543635
RS-EAO,7,20,100,83.75793885543635
RS-EAO,7,20,101,82.19014137457611
RS-EAO,7,20,102,82.19014137457611
RS-EAO,7,20,103,82.19014137457611
RS-EAO,7,20,104,82.19014137457611
RS-EAO,7,20,105,80.60357228969042
RS-EAO,7,20,106,80.60357228969042
RS-EAO,7,20,107,80.60357228969042
RS-EAO,7,20,108,80.35170103113842
RS-EAO,7,20,109,76.22664682808613
RS-EAO,7,20,110,75.68505500053789
RS-EAO,7,20,111,72.39323362396908
RS-EAO,7,20,112,72.39323362396908
RS-EAO,7,20,113,72.39323362396908
RS-EAO,7,20,114,72.39323362396908
RS-EAO,7,20,115,72.39323362396908
RS-EAO,7,20,116,72.39323362396908
RS-EAO,7,20,117,71.07487025356932
RS-EAO,7,20,118,70.43958629576582
RS-EAO,7,20,119,70.43958629576582
RS-EAO,7,20,120,70.43958629576582
RS-EAO,7,20,121,70.43958629576582
RS-EAO,7,20,122,70.43958629576582
RS-EAO,7,20,123,70.43958629576582
RS-EAO,7,20,124,70.43958629576582
RS-EAO,7,20,125,68.2660197640405
RS-EAO,7,20,126,68.2660197640405
RS-EAO,7,20,127,68.2660197640405
RS-EAO,7,20,128,68.2660197640405
RS-EAO,7,20,129,68.2660197640405
RS-EAO,7,20,130,68.2660197640405
RS-EAO,7,20,131,68.2660197640405
RS-EAO,7,20,132,68.2660197640405
RS-EAO,7,20,133,68.2660197640405
RS-EAO,7,20,134,68.2660197640405
RS-EAO,7,20,135,68.2660197640405
RS-EAO,7,20,136,62.93241925283132
RS-EAO,7,20,137,62.93241925283132
RS-EAO,7,20,138,61.8148000058452
RS-EAO,7,20,139,61.8148000058452
RS-EAO,7,20,140,61.8148000058452
RS-EAO,7,20,141,61.8148000058452
RS-EAO,7,20,142,61.8148000058452
RS-EAO,7,20,143,61.8148000058452
RS-EAO,7,20,144,61.8148000058452
RS-EAO,7,20,145,61.8148000058452
RS-EAO,7,20,146,61.8148000058452
RS-EAO,7,20,147,61.79522344329166
RS-EAO,7,20,148,61.79522344329166
RS-EAO,7,20,149,60.88797383905603
RS-EAO,7,20,150,60.88797383905603
RS-EAO,7,20,151,60.88797383905603
RS-EAO,7,20,152,60.88797383905603
RS-EAO,7,20,153,60.209312605439436
RS-EAO,7,20,154,59.87174743265018
RS-EAO,7,20,155,59.87174743265018
RS-EAO,7,20,156,59.87174743265018
RS-EAO,7,20,157,59.3729281845217
RS-EAO,7,20,158,58.92461978825418
RS-EAO,7,20,159,58.92461978825418
RS-EAO,7,20,160,58.92461978825418
RS-EAO,7,20,161,58.92461978825418
RS-EAO,7,20,162,58.31207314949188
RS-EAO,7,20,163,58.31207314949188
RS-EAO,7,20,164,58.31207314949188
RS-EAO,7,20,165,58.31207314949188
RS-EAO,7,20,166,56.700272765483305
RS-EAO,7,20,167,56.700272765483305
RS-EAO,12,10,1,250.83755453961453
RS-EAO,12,10,2,241.76504890190017
RS-EAO,12,10,3,223.66520892164453
RS-EAO,12,10,4,212.21261001981406
RS-EAO,12,10,5,208.95484554677705
RS-EAO,12,10,6,195.5597883483215
RS-EAO,12,10,7,193.17272381650014
RS-EAO,12,10,8,192.2069730511721
RS-EAO,12,10,9,187.30361830339234
RS-EAO,12,10,10,185.02189921862032
RS-EAO,12,10,11,181.5536217042502
RS-EAO,12,10,12,179.00757334737273
RS-EAO,12,10,13,176.87341338895226
RS-EAO,12,10,14,176.40259287446088
RS-EAO,12,10,15,174.5009171799818
RS-EAO,12,10,16,173.48725888447984
RS-EAO,12,10,17,173.02849369690057
RS-EAO,12,10,18,172.61541800801956
RS-EAO,12,10,19,172.20879744160857
RS-EAO,12,10,20,171.7811525881791
RS-EAO,12,10,21,171.40078696279284
RS-EAO,12,10,22,171.10924643641874
RS-EAO,12,10,23,170.8089731503601
RS-EAO,12,10,24,170.43953600316536
RS-EAO,12,10,25,169.8533380037668
RS-EAO,12,10,26,169.69757969697184
RS-EAO,12,10,27,169.56012482374013
RS-EAO,12,10,28,169.51269046914535
RS-EAO,12,10,29,169.31634855912694
RS-EAO,12,10,30,169.17384830348055
RS-EAO,12,10,31,169.10821653585595
RS-EAO,12,10,32,169.10821653585595
RS-EAO,12,10,33,169.08345613833922
RS-EAO,12,10,34,168.8185115229776
RS-EAO,12,10,35,168.8185115229776
RS-EAO,12,10,36,168.65919648187878
RS-EAO,12,10,37,168.20047873688964
RS-EAO,12,10,38,168.15584047068046
RS-EAO,12,10,39,168.15584047068046
RS-EAO,12,10,40,168.02727412185482
RS-EAO,12,10,41,168.0242768438452
RS-EAO,12,10,42,167.911769038373
RS-EAO,12,10,43,167.911769038373
RS-EAO,12,10,44,167.7365607340323
RS-EAO,12,10,45,167.50241120421788
RS-EAO,12,10,46,167.37521488788002
RS-EAO,12,10,47,167.16866898783564
RS-EAO,12,10,48,167.16554070284542
RS-EAO,12,10,49,167.0893801145353
RS-EAO,12,10,50,167.05143954933192
RS-EAO,12,10,51,167.00667638243635
RS-EAO,12,10,52,166.98204158305361
RS-EAO,12,10,53,166.94639872660446
RS-EAO,12,10,54,166.94639872660446
RS-EAO,12,10,55,166.90861633906343
RS-EAO,12,10,56,166.90861633906343
RS-EAO,12,10,57,166.8931872095568
RS-EAO,12,10,58,166.83161649957606
RS-EAO,12,10,59,166.83161649957606
RS-EAO,12,10,60,166.8128295449751
RS-EAO,12,10,61,166.7596340061209
RS-EAO,12,10,62,166.75155213429434
RS-EAO,12,10,63,166.72313686829239
RS-EAO,12,10,64,166.72170485765946
RS-EAO,12,10,65,166.71940818783514
RS-EAO,12,10,66,166.70965369476698
RS-EAO,12,10,67,166.69652365662273
RS-EAO,12,10,68,166.69652365662273
RS-EAO,12,10,69,166.60754567421486
RS-EAO,12,10,70,166.60754567421486
RS-EAO,12,10,71,166.5797600304079
RS-EAO,12,10,72,166.5192184086609
RS-EAO,12,10,73,166.51631339968594
RS-EAO,12,10,74,166.49899861115682
RS-EAO,12,10,75,166.49596831905433
RS-EAO,12,10,76,166.49596831905433
RS-EAO,12,10,77,166.49104789809803
RS-EAO,12,10,78,166.49104789809803
RS-EAO,12,10,79,166.4852220238763
RS-EAO,12,10,80,166.4701912985172
RS-EAO,12,10,81,166.46609322323638
RS-EAO,12,10,82,166.45317385346584
RS-EAO,12,10,83,166.45264678071794
RS-EAO,12,10,84,166.44909005690033
RS-EAO,12,10,85,166.44879048413145
RS-EAO,12,10,86,166.44483581992608
RS-EAO,12,10,87,166.44235905847586
RS-EAO,12,10,88,166.440674738074
RS-EAO,12,10,89,166.44050505873815
RS-EAO,12,10,90,166.4398835587558
RS-EAO,12,10,91,166.4388471765999
RS-EAO,12,10,92,166.43787351376227
RS-EAO,12,10,93,166.43665033516982
RS-EAO,12,10,94,166.43614123558928
RS-EAO,12,10,95,166.43614123558928
RS-EAO,12,10,96,166.43521625583367
RS-EAO,12,10,97,166.43517696196272
RS-EAO,12,10,98,166.43476603005047
RS-EAO,12,10,99,166.43474387226956
RS-EAO,12,10,100,166.43467773613065
RS-EAO,12,10,101,166.43440896089533
RS-EAO,12,10,102,166.43411428932586
RS-EAO,12,10,103,166.4338671835285
RS-EAO,12,10,104,166.433332406918
RS-EAO,12,10,105,166.43323400785403
RS-EAO,12,10,106,166.43310734430975
RS-EAO,12,10,107,166.43307930349283
RS-EAO,12,10,108,166.4330744271656
RS-EAO,12,10,109,166.4329915939452
RS-EAO,12,10,110,166.43289865538986
RS-EAO,12,10,111,166.43289865538986
RS-EAO,12,10,112,166.43280800630077
RS-EAO,12,10,113,166.43280674617154
RS-EAO,12,10,114,166.4327567896305
RS-EAO,12,10,115,166.43271089254222
RS-EAO,12,10,116,166.4326392545115
RS-EAO,12,10,117,166.43260385641747
RS-EAO,12,10,118,166.43259280855636
RS-EAO,12,10,119,166.43255952085087
RS-EAO,12,10,120,166.43246725531276
RS-EAO,12,10,121,166.432403324422
RS-EAO,12,10,122,166.43230009743934
RS-EAO,12,10,123,166.4322568274713
RS-EAO,12,10,124,166.43224201512908
RS-EAO,12,10,125,166.43207825594482
RS-EAO,12,10,126,166.43183658094358
RS-EAO,12,10,127,166.4316020718934
RS-EAO,12,10,128,166.43143756987774
RS-EAO,12,10,129,166.43092260064145
RS-EAO,12,10,130,166.43071925169966
RS-EAO,12,10,131,166.43071607115985
RS-EAO,12,10,132,166.4305597614357
RS-EAO,12,10,133,166.4303084014632
RS-EAO,12,10,134,166.43018645248526
RS-EAO,12,10,135,166.42985325845848
RS-EAO,12,10,136,166.42949408256254
RS-EAO,12,10,137,166.42896133025647
RS-EAO,12,10,138,166.42826605653863
RS-EAO,12,10,139,166.4278740755226
RS-EAO,12,10,140,166.42659354601324
RS-EAO,12,10,141,166.42410206455565
RS-EAO,12,10,142,166.4233731507211
RS-EAO,12,10,143,166.42204087434675
RS-EAO,12,10,144,166.42176028333733
RS-EAO,12,10,145,166.42142382021598
RS-EAO,12,10,146,166.42113433833038
RS-EAO,12,10,147,166.4209256958402
RS-EAO,12,10,148,166.420877686332
RS-EAO,12,10,149,166.4208776722537
RS-EAO,12,10,150,166.42078146810763
RS-EAO,12,10,151,166.4207702570061
RS-EAO,12,10,152,166.42076351160108
RS-EAO,12,10,153,166.4207455445253
RS-EAO,12,10,154,166.42073984627086
RS-EAO,12,10,155,166.4207384914157
RS-EAO,12,10,156,166.42073473974642
RS-EAO,12,10,157,166.42073461027053
RS-EAO,12,10,158,166.42073407609746
RS-EAO,12,10,159,166.4207333481479
RS-EAO,12,10,160,166.42073242131664
RS-EAO,12,10,161,166.42073170746676
RS-EAO,12,10,162,166.42072710360617
RS-EAO,12,10,163,166.42072558881773
RS-EAO,12,10,164,166.42072336104843
RS-EAO,12,10,165,166.42072172952476
RS-EAO,12,10,166,166.42072010565903
RS-EAO,12,10,167,166.42071785128996
RS-EAO,12,20,1,853.3643701488359
RS-EAO,12,20,2,756.0385579981114
RS-EAO,12,20,3,721.2949111983792
RS-EAO,12,20,4,672.1564618400375
RS-EAO,12,20,5,631.042301201172
RS-EAO,12,20,6,591.5524736357349
RS-EAO,12,20,7,544.8946149975582
RS-EAO,12,20,8,505.7492710936924
RS-EAO,12,20,9,475.39437919894067
RS-EAO,12,20,10,461.39291133596384
RS-EAO,12,20,11,443.6807399133968
RS-EAO,12,20,12,439.7539628710613
RS-EAO,12,20,13,420.20935676369413
RS-EAO,12,20,14,389.13181430930604
RS-EAO,12,20,15,381.07769938909337
RS-EAO,12,20,16,374.2137448454582
RS-EAO,12,20,17,363.3633637815349
RS-EAO,12,20,18,357.2101628974467
RS-EAO,12,20,19,346.6348585780963
RS-EAO,12,20,20,345.5152836000898
RS-EAO,12,20,21,341.6558470865623
RS-EAO,12,20,22,333.1054661963117
RS-EAO,12,20,23,331.62413036301587
RS-EAO,12,20,24,326.3208869171219
RS-EAO,12,20,25,323.9901793803274
RS-EAO,12,20,26,319.28133688614616
RS-EAO,12,20,27,317.76229131708965
RS-EAO,12,20,28,315.3012206079077
RS-EAO,12,20,29,314.2707853632744
RS-EAO,12,20,30,312.6581711982649
RS-EAO,12,20,31,305.7914210584727
RS-EAO,12,20,32,305.58338160835433
RS-EAO,12,20,33,303.20440365184845
RS-EAO,12,20,34,301.3932360512183
RS-EAO,12,20,35,300.4458125794522
RS-EAO,12,20,36,298.29956813472836
RS-EAO,12,20,37,297.60274030964047
RS-EAO,12,20,38,297.50805447944094
RS-EAO,12,20,39,294.430047427594
RS-EAO,12,20,40,294.2143807899665
RS-EAO,12,20,41,290.66495395535253
RS-EAO,12,20,42,289.8487078780113
RS-EAO,12,20,43,288.5753840250977
RS-EAO,12,20,44,286.38576564607456
RS-EAO,12,20,45,286.3536770405326
RS-EAO,12,20,46,285.77871917458833
RS-EAO,12,20,47,285.45377582810465
RS-EAO,12,20,48,285.45377582810465
RS-EAO,12,20,49,285.45377582810465
RS-EAO,12,20,50,284.7301358076295
RS-EAO,12,20,51,284.7301358076295
RS-EAO,12,20,52,283.07034386692817
RS-EAO,12,20,53,283.05773314893804
RS-EAO,12,20,54,279.9353181156191
RS-EAO,12,20,55,279.0856315273718
RS-EAO,12,20,56,277.7358038165303
RS-EAO,12,20,57,277.26183403658183
RS-EAO,12,20,58,277.26183403658183
RS-EAO,12,20,59,276.68433560993685
RS-EAO,12,20,60,276.68433560993685
RS-EAO,12,20,61,275.8932660632777
RS-EAO,12,20,62,275.5983477431771
RS-EAO,12,20,63,275.4600535447282
RS-EAO,12,20,64,274.99692305785084
RS-EAO,12,20,65,274.88827512964394
RS-EAO,12,20,66,274.77012618723825
RS-EAO,12,20,67,274.7013554637547
RS-EAO,12,20,68,274.6297464502834
RS-EAO,12,20,69,274.61678669049707
RS-EAO,12,20,70,274.59742663248994
RS-EAO,12,20,71,274.49423975125524
RS-EAO,12,20,72,273.1313096123454
RS-EAO,12,20,73,273.0286092183676
RS-EAO,12,20,74,272.91460124630316
RS-EAO,12,20,75,272.0572260203908
RS-EAO,12,20,76,272.0572260203908
RS-EAO,12,20,77,272.04540368144853
RS-EAO,12,20,78,272.04470817559763
RS-EAO,12,20,79,271.84597011188157
RS-EAO,12,20,80,271.7919788806573
RS-EAO,12,20,81,271.76400842751127
RS-EAO,12,20,82,271.7297169981009
RS-EAO,12,20,83,271.5775396565
RS-EAO,12,20,84,271.4621802368531
RS-EAO,12,20,85,271.260392616211
RS-EAO,12,20,86,271.22156839633635
RS-EAO,12,20,87,271.1232792663154
RS-EAO,12,20,88,271.018410097907
RS-EAO,12,20,89,271.00925386371546
RS-EAO,12,20,90,270.78219034728977
RS-EAO,12,20,91,270.75231628605434
RS-EAO,12,20,92,270.71681022741905
RS-EAO,12,20,93,270.69168684135184
RS-EAO,12,20,94,270.6506263878616
RS-EAO,12,20,95,270.63184686076806
RS-EAO,12,20,96,270.60102569753053
RS-EAO,12,20,97,270.55658113029267
RS-EAO,12,20,98,270.52768638926796
RS-EAO,12,20,99,270.50030949495
RS-EAO,12,20,100,270.3824614893342
RS-EAO,12,20,101,269.980607965505
RS-EAO,12,20,102,269.88119644843937
RS-EAO,12,20,103,269.8298563623555
RS-EAO,12,20,104,269.76747577733295
RS-EAO,12,20,105,269.6786935291411
RS-EAO,12,20,106,269.66249740690614
RS-EAO,12,20,107,269.6233660746634
RS-EAO,12,20,108,269.61088938816306
RS-EAO,12,20,109,269.5369859901432
RS-EAO,12,20,110,269.4695786514933
RS-EAO,12,20,111,269.42480311853274
RS-EAO,12,20,112,269.3914900702209
RS-EAO,12,20,113,269.32866955871737
RS-EAO,12,20,114,269.2192355671207
RS-EAO,12,20,115,269.20159671466354
RS-EAO,12,20,116,269.1240352876471
RS-EAO,12,20,117,269.09376516728526
RS-EAO,12,20,118,269.0817527931056
RS-EAO,12,20,119,269.04901525870287
RS-EAO,12,20,120,269.0342490706935
RS-EAO,12,20,121,268.99918415305547
RS-EAO,12,20,122,268.94518486927086
RS-EAO,12,20,123,268.8996649258579
RS-EAO,12,20,124,268.8675372361474
RS-EAO,12,20,125,268.81714183023337
RS-EAO,12,20,126,268.7585048991698
RS-EAO,12,20,127,268.7139557541602
RS-EAO,12,20,128,268.63568722200694
RS-EAO,12,20,129,268.54944151034397
RS-EAO,12,20,130,268.5154999417455
RS-EAO,12,20,131,268.4631342754751
RS-EAO,12,20,132,268.4506680391162
RS-EAO,12,20,133,268.44892569906483
RS-EAO,12,20,134,268.3862753664
RS-EAO,12,20,135,268.29789853188663
RS-EAO,12,20,136,268.2896464092312
RS-EAO,12,20,137,268.2483544931579
RS-EAO,12,20,138,268.22622850013136
RS-EAO,12,20,139,268.2211365218418
RS-EAO,12,20,140,268.2067557616151
RS-EAO,12,20,141,268.2042303702294
RS-EAO,12,20,142,268.1995104500909
RS-EAO,12,20,143,268.185304373422
RS-EAO,12,20,144,268.18323183983625
RS-EAO,12,20,145,268.1803357466815
RS-EAO,12,20,146,268.1802844017486
RS-EAO,12,20,147,268.17980813199006
RS-EAO,12,20,148,268.1796747665751
RS-EAO,12,20,149,268.17898030850756
RS-EAO,12,20,150,268.1781924794666
RS-EAO,12,20,151,268.16675468795256
RS-EAO,12,20,152,268.16335104568043
RS-EAO,12,20,153,268.15114213503966
RS-EAO,12,20,154,268.14648640581686
RS-EAO,12,20,155,268.13812408959006
RS-EAO,12,20,156,268.13691393447175
RS-EAO,12,20,157,268.1339399304634
RS-EAO,12,20,158,268.1327281468941
RS-EAO,12,20,159,268.1323012141577
RS-EAO,12,20,160,268.13144106791174
RS-EAO,12,20,161,268.1286395678085
RS-EAO,12,20,162,268.12632705185865
RS-EAO,12,20,163,268.12530140624585
RS-EAO,12,20,164,268.12459608293284
RS-EAO,12,20,165,268.12424579603294
RS-EAO,12,20,166,268.12400151125235
RS-EAO,12,20,167,268.1218338138515
