mass_kg,smax_MPa,smax_raw_MPa,umax_mm,n_nodes,n_elem,note,status,design,mesh,sec,t1,t2,tr,hr,lr,W,rf_ratio
0.6971829527494281,119.79261441256344,194.09110511589373,0.21839944655924298,62350,37294,ok,ok,54,3.0,34.62048101425171,7.942987240891905,9.012364369934433,4.425703351078683,76.01879927815705,56.92769214756333,49.702726078588924,0.540168557837782
1.218916833110951,213.79095457209587,213.79095457209587,0.4467051349531793,82662,50767,ok,ok,55,3.0,63.213623046875,9.207278198723065,11.27571576336318,6.598490576537026,26.737265137586277,58.263197405966935,77.98383162247262,0.7815242406949133
0.5947275595278934,1539.8907033996345,1539.8907033996345,5.79266600492251,63021,35553,ok,ok,56,3.0,27.820072650909424,3.127131061300603,6.8063513850626505,3.8034853125543457,47.20085157750475,50.922921248528624,74.08095612488826,0.702626805457556
0.6227588296916509,659.5751563475337,659.5751563475337,2.4362204619440924,49929,29412,ok,ok,57,3.0,23.79565119743347,5.8800862002137775,9.646504879936586,2.7180727073449518,26.159031481213198,30.35823286683995,53.389647437462244,0.643257788542978
1.1588905579404494,161.3770742731345,161.3770742731345,0.23769957566122824,80629,49238,ok,ok,58,3.0,57.191940784454346,11.35460485541194,9.73364955524653,3.537301872709791,55.30231147381045,38.483063650909145,72.98175628556643,0.5055721580474206
0.45469039664040317,359.52257635680166,359.52257635680166,1.0463431724181287,43164,25354,ok,ok,59,3.0,18.09317660331726,9.12626410797986,5.270981664297713,4.346258677872289,29.129934375018536,57.39291058493973,40.04348281480722,0.5837227823230937
0.6591536719419899,488.54240172457435,488.54240172457435,1.0668955628215975,54706,32698,ok,ok,60,3.0,29.03856587409973,6.923301502060326,11.595428499653236,2.8487176051436016,42.119443413579084,45.218591214515826,46.97256958353016,0.3892885950545722
0.8501673131289975,444.8884691293099,596.223076489822,1.0786766233709066,76580,44757,ok,ok,61,3.0,45.50115656852722,4.424538324799853,9.116146754407636,3.6693371659164904,63.5986706873767,39.354697046115874,79.92265149462668,0.3777871096636939
0.8077812990503536,415.2963175175323,415.2963175175323,0.8500263879532055,64986,38780,ok,ok,62,3.0,38.42753720283508,6.820560401496721,10.20513753999164,3.7559682459549886,43.198931914909345,65.96270628788902,60.63879078284755,0.7127829899642573
0.5948777592164316,373.51486354376203,373.51486354376203,1.1941768814947946,59324,34599,ok,ok,63,3.0,28.172245264053345,7.265625033100704,4.414074844360892,6.46072648991942,28.349234298918475,75.79422290860018,61.52999218970665,0.4095830581001295
0.8993445085640052,112.04782670782345,198.5761877218356,0.1792918526319372,82744,49352,ok,ok,64,3.0,54.53623342514038,7.089575080604627,7.064084623865531,5.775203042790616,79.35477019185706,77.9027115561921,71.41499558269398,0.774085383368691
0.3857285174355266,1244.0806233369228,1244.0806233369228,5.352025268386113,50525,28343,ok,ok,65,3.0,21.80249786376953,3.7043319141842552,3.254894686565335,7.651837620507588,44.95518963478102,70.39623978863514,54.779482314260065,0.35695458547917636
0.40308749189567117,899.4018811228024,899.4018811228024,2.4175228417918024,50198,27209,ok,ok,66,3.0,17.45470905303955,4.265356284609961,3.607847354778632,2.4634261803003814,74.88872392387202,39.95239484788935,62.385862571132186,0.6642918252061505
